pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp1-hp3,vxlan,cell-01,1,0,60,64,2,vxlan10,e6:8d:a5:c0:40:9e,0,0,1748199,1262995,257698,5307,116546.60,84199.67,353.8000,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,vxlan,cell-01,2,0,60,64,2,vxlan10,e6:8d:a5:c0:40:9e,0,0,1020237,810792,164845,3031,340079.00,270264.00,1010.3333,0.01,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,vxlan,cell-01,3,0,60,64,2,vxlan10,e6:8d:a5:c0:40:9e,0,0,1946093,1469061,295970,5704,648697.67,489687.00,1901.3333,0.03,0.01,1,1,1,1,yes,overlay-unsupported
hp1-hp3,vxlan,cell-02,1,1,60,64,2,vxlan10,e6:8d:a5:c0:40:9e,0,0,2004626,1340987,273244,5005,668208.67,446995.67,1668.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,vxlan,cell-02,2,1,60,64,2,vxlan10,e6:8d:a5:c0:40:9e,0,0,1282921,1031729,211216,4124,427640.33,343909.67,1374.6667,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,vxlan,cell-02,3,1,60,64,2,vxlan10,e6:8d:a5:c0:40:9e,0,0,1761513,1410316,286250,5407,587171.00,470105.33,1802.3333,0.03,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,mpls,cell-01,1,0,60,64,2,lo,98:f2:b3:df:1c:70,4176987,3600178,509662482279,529123789632,98826006571,251346868,2359.43,2449.53,1.1636,9.70,30.49,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-01,2,0,60,64,2,lo,98:f2:b3:df:1c:70,4104781,3536052,493047891805,519972658132,97126457355,242857877,2323.91,2450.82,1.1447,9.44,29.82,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-01,3,0,60,64,2,lo,98:f2:b3:df:1c:70,4160168,3543989,504295461370,525554831226,98152578308,247597529,2371.60,2471.58,1.1644,9.91,29.94,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-02,1,1,60,64,2,lo,98:f2:b3:df:1c:70,4149880,3543153,504931001734,527036012234,98438494845,248889487,2375.15,2479.13,1.1708,9.63,30.19,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-02,2,1,60,64,2,lo,98:f2:b3:df:1c:70,4120487,3522716,484142284402,515497983643,96287852186,240324765,2290.57,2438.92,1.1370,9.67,28.81,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-02,3,1,60,64,2,lo,98:f2:b3:df:1c:70,4108824,3569242,487129580136,517451320347,96638034225,244274879,2274.66,2416.25,1.1406,9.55,29.58,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-01,1,0,60,64,2,ipip0,98:f2:b3:df:1c:70,4106566,3531998,486567227768,513811762641,95969655125,239527828,2296.00,2424.56,1.1303,9.50,29.57,1,1,1,1,yes,ok
