time,srcaddress,srcport,dstaddr,dstport,transferid,istart,iend,bytes,speed,writecnt,writeerr,tcpretry,tcpcwnd,tcppcwnd,tcprtt,tcprttvar
-0700:20260612023250.546481,172.16.40.122,54948,172.16.40.174,5001,1,1673.0,1674.0,29097984,232783872,222,0,0,411,291,4226,140
-0700:20260612023250.546481,172.16.40.122,54944,172.16.40.174,5001,4,1673.0,1674.0,29491200,235929600,225,0,0,329,233,4304,146
-0700:20260612023250.546574,172.16.40.122,54946,172.16.40.174,5001,3,1673.0,1674.0,28966912,231735296,221,0,0,353,250,4279,154
-0700:20260612023250.546482,172.16.40.122,54942,172.16.40.174,5001,2,1673.0,1674.0,29097984,232783872,222,0,0,417,295,4295,106
-0700:20260612023250.546481,172.16.40.122,0,172.16.40.174,5001,-1,1673.0,1674.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612023251.546481,172.16.40.122,54948,172.16.40.174,5001,1,1674.0,1675.0,30015488,240123904,229,0,0,411,291,4283,139
-0700:20260612023251.546481,172.16.40.122,54944,172.16.40.174,5001,4,1674.0,1675.0,29360128,234881024,224,0,0,329,233,4316,141
-0700:20260612023251.546482,172.16.40.122,54942,172.16.40.174,5001,2,1674.0,1675.0,29229056,233832448,223,0,0,417,295,4251,136
-0700:20260612023251.546574,172.16.40.122,54946,172.16.40.174,5001,3,1674.0,1675.0,29622272,236978176,226,0,0,353,250,4320,137
-0700:20260612023251.546481,172.16.40.122,0,172.16.40.174,5001,-1,1674.0,1675.0,118226944,945815552,902,0,0,3905805257111764992,0,0,0
-0700:20260612023252.546481,172.16.40.122,54944,172.16.40.174,5001,4,1675.0,1676.0,28704768,229638144,219,0,0,329,233,4309,144
-0700:20260612023252.546574,172.16.40.122,54946,172.16.40.174,5001,3,1675.0,1676.0,28966912,231735296,221,0,0,353,250,4313,138
-0700:20260612023252.546481,172.16.40.122,54948,172.16.40.174,5001,1,1675.0,1676.0,29229056,233832448,223,0,0,411,291,4254,149
-0700:20260612023252.546482,172.16.40.122,54942,172.16.40.174,5001,2,1675.0,1676.0,29229056,233832448,223,0,0,417,295,4272,118
-0700:20260612023252.546481,172.16.40.122,0,172.16.40.174,5001,-1,1675.0,1676.0,116129792,929038336,886,0,0,3905805257111764992,0,0,0
-0700:20260612023253.546481,172.16.40.122,54944,172.16.40.174,5001,4,1676.0,1677.0,29491200,235929600,225,0,0,329,233,4272,130
-0700:20260612023253.546574,172.16.40.122,54946,172.16.40.174,5001,3,1676.0,1677.0,28966912,231735296,221,0,0,353,250,4302,146
-0700:20260612023253.546481,172.16.40.122,54948,172.16.40.174,5001,1,1676.0,1677.0,29097984,232783872,222,0,0,411,291,4247,142
-0700:20260612023253.546482,172.16.40.122,54942,172.16.40.174,5001,2,1676.0,1677.0,29229056,233832448,223,0,0,417,295,4283,118
-0700:20260612023253.546481,172.16.40.122,0,172.16.40.174,5001,-1,1676.0,1677.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612023254.546481,172.16.40.122,54948,172.16.40.174,5001,1,1677.0,1678.0,29097984,232783872,222,0,0,411,291,4302,143
-0700:20260612023254.546481,172.16.40.122,54944,172.16.40.174,5001,4,1677.0,1678.0,29360128,234881024,224,0,0,329,233,4329,139
-0700:20260612023254.546482,172.16.40.122,54942,172.16.40.174,5001,2,1677.0,1678.0,29097984,232783872,222,0,0,417,295,4266,118
-0700:20260612023254.546574,172.16.40.122,54946,172.16.40.174,5001,3,1677.0,1678.0,29622272,236978176,226,0,0,353,250,4328,133
-0700:20260612023254.546481,172.16.40.122,0,172.16.40.174,5001,-1,1677.0,1678.0,117178368,937426944,894,0,0,3905805257111764992,0,0,0
-0700:20260612023255.546481,172.16.40.122,54948,172.16.40.174,5001,1,1678.0,1679.0,29097984,232783872,222,0,0,411,291,4294,136
-0700:20260612023255.546481,172.16.40.122,54944,172.16.40.174,5001,4,1678.0,1679.0,29360128,234881024,224,0,0,329,233,4337,135
-0700:20260612023255.546482,172.16.40.122,54942,172.16.40.174,5001,2,1678.0,1679.0,29229056,233832448,223,0,0,417,295,4259,124
-0700:20260612023255.546574,172.16.40.122,54946,172.16.40.174,5001,3,1678.0,1679.0,28966912,231735296,221,0,0,353,250,4278,158
-0700:20260612023255.546481,172.16.40.122,0,172.16.40.174,5001,-1,1678.0,1679.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612023256.546481,172.16.40.122,54948,172.16.40.174,5001,1,1679.0,1680.0,29097984,232783872,222,0,0,411,291,4217,155
-0700:20260612023256.546482,172.16.40.122,54942,172.16.40.174,5001,2,1679.0,1680.0,29229056,233832448,223,0,0,417,295,4281,112
-0700:20260612023256.546481,172.16.40.122,54944,172.16.40.174,5001,4,1679.0,1680.0,29360128,234881024,224,0,0,329,233,4275,166
-0700:20260612023256.546574,172.16.40.122,54946,172.16.40.174,5001,3,1679.0,1680.0,29753344,238026752,227,0,0,353,250,4290,168
-0700:20260612023256.546481,172.16.40.122,0,172.16.40.174,5001,-1,1679.0,1680.0,117440512,939524096,896,0,0,3905805257111764992,0,0,0
-0700:20260612023257.546481,172.16.40.122,54944,172.16.40.174,5001,4,1680.0,1681.0,28704768,229638144,219,0,0,329,233,4302,151
-0700:20260612023257.546482,172.16.40.122,54942,172.16.40.174,5001,2,1680.0,1681.0,29097984,232783872,222,0,0,417,295,4295,113
-0700:20260612023257.546481,172.16.40.122,54948,172.16.40.174,5001,1,1680.0,1681.0,29884416,239075328,228,0,0,411,291,4246,136
-0700:20260612023257.546574,172.16.40.122,54946,172.16.40.174,5001,3,1680.0,1681.0,28966912,231735296,221,0,0,353,250,4299,145
-0700:20260612023257.546481,172.16.40.122,0,172.16.40.174,5001,-1,1680.0,1681.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612023258.546481,172.16.40.122,54944,172.16.40.174,5001,4,1681.0,1682.0,29360128,234881024,224,0,0,329,233,4342,138
-0700:20260612023258.546481,172.16.40.122,54948,172.16.40.174,5001,1,1681.0,1682.0,29229056,233832448,223,0,0,411,291,4279,142
-0700:20260612023258.546482,172.16.40.122,54942,172.16.40.174,5001,2,1681.0,1682.0,29229056,233832448,223,0,0,417,295,4271,143
-0700:20260612023258.546574,172.16.40.122,54946,172.16.40.174,5001,3,1681.0,1682.0,29622272,236978176,226,0,0,353,250,4309,136
-0700:20260612023258.546481,172.16.40.122,0,172.16.40.174,5001,-1,1681.0,1682.0,117440512,939524096,896,0,0,3905805257111764992,0,0,0
-0700:20260612023259.546481,172.16.40.122,54948,172.16.40.174,5001,1,1682.0,1683.0,28966912,231735296,221,0,0,411,291,4250,154
-0700:20260612023259.546481,172.16.40.122,54944,172.16.40.174,5001,4,1682.0,1683.0,29360128,234881024,224,0,0,329,233,4298,154
-0700:20260612023259.546482,172.16.40.122,54942,172.16.40.174,5001,2,1682.0,1683.0,29229056,233832448,223,0,0,417,295,4262,115
-0700:20260612023259.546574,172.16.40.122,54946,172.16.40.174,5001,3,1682.0,1683.0,28966912,231735296,221,0,0,353,250,4311,145
-0700:20260612023259.546481,172.16.40.122,0,172.16.40.174,5001,-1,1682.0,1683.0,116523008,932184064,889,0,0,3905805257111764992,0,0,0
-0700:20260612023300.546481,172.16.40.122,54948,172.16.40.174,5001,1,1683.0,1684.0,29097984,232783872,222,0,0,411,291,4284,146
-0700:20260612023300.546482,172.16.40.122,54942,172.16.40.174,5001,2,1683.0,1684.0,29229056,233832448,223,0,0,417,295,4281,115
-0700:20260612023300.546574,172.16.40.122,54946,172.16.40.174,5001,3,1683.0,1684.0,28966912,231735296,221,0,0,353,250,4325,153
-0700:20260612023300.546481,172.16.40.122,54944,172.16.40.174,5001,4,1683.0,1684.0,29491200,235929600,225,0,0,329,233,4292,147
-0700:20260612023300.546481,172.16.40.122,0,172.16.40.174,5001,-1,1683.0,1684.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612023301.546481,172.16.40.122,54944,172.16.40.174,5001,4,1684.0,1685.0,29360128,234881024,224,0,0,329,233,4329,141
-0700:20260612023301.546574,172.16.40.122,54946,172.16.40.174,5001,3,1684.0,1685.0,29622272,236978176,226,0,0,353,250,4339,132
-0700:20260612023301.546481,172.16.40.122,54948,172.16.40.174,5001,1,1684.0,1685.0,30015488,240123904,229,0,0,411,291,4300,127
-0700:20260612023301.546482,172.16.40.122,54942,172.16.40.174,5001,2,1684.0,1685.0,30015488,240123904,229,0,0,417,295,4273,117
-0700:20260612023301.546481,172.16.40.122,0,172.16.40.174,5001,-1,1684.0,1685.0,119013376,952107008,908,0,0,3905805257111764992,0,0,0
-0700:20260612023302.546574,172.16.40.122,54946,172.16.40.174,5001,3,1685.0,1686.0,28966912,231735296,221,0,0,353,250,4308,132
-0700:20260612023302.546481,172.16.40.122,54948,172.16.40.174,5001,1,1685.0,1686.0,29097984,232783872,222,0,0,411,291,4225,162
-0700:20260612023302.546481,172.16.40.122,54944,172.16.40.174,5001,4,1685.0,1686.0,29360128,234881024,224,0,0,329,233,4316,141
-0700:20260612023302.546482,172.16.40.122,54942,172.16.40.174,5001,2,1685.0,1686.0,29229056,233832448,223,0,0,417,295,4296,113
-0700:20260612023302.546481,172.16.40.122,0,172.16.40.174,5001,-1,1685.0,1686.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612023303.546481,172.16.40.122,54948,172.16.40.174,5001,1,1686.0,1687.0,28966912,231735296,221,0,0,411,291,4248,140
-0700:20260612023303.546481,172.16.40.122,54944,172.16.40.174,5001,4,1686.0,1687.0,28704768,229638144,219,0,0,329,233,4251,150
-0700:20260612023303.546482,172.16.40.122,54942,172.16.40.174,5001,2,1686.0,1687.0,29229056,233832448,223,0,0,417,295,4315,100
-0700:20260612023303.546574,172.16.40.122,54946,172.16.40.174,5001,3,1686.0,1687.0,29753344,238026752,227,0,0,353,250,4293,148
-0700:20260612023303.546481,172.16.40.122,0,172.16.40.174,5001,-1,1686.0,1687.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612023304.546481,172.16.40.122,54948,172.16.40.174,5001,1,1687.0,1688.0,29097984,232783872,222,0,0,411,291,4302,146
-0700:20260612023304.546481,172.16.40.122,54944,172.16.40.174,5001,4,1687.0,1688.0,29360128,234881024,224,0,0,329,233,4378,118
-0700:20260612023304.546574,172.16.40.122,54946,172.16.40.174,5001,3,1687.0,1688.0,28835840,230686720,220,0,0,353,250,4318,152
-0700:20260612023304.546482,172.16.40.122,54942,172.16.40.174,5001,2,1687.0,1688.0,29229056,233832448,223,0,0,417,295,4273,162
-0700:20260612023304.546481,172.16.40.122,0,172.16.40.174,5001,-1,1687.0,1688.0,116523008,932184064,889,0,0,3905805257111764992,0,0,0
-0700:20260612023305.546481,172.16.40.122,54948,172.16.40.174,5001,1,1688.0,1689.0,29097984,232783872,222,0,0,411,291,4297,136
-0700:20260612023305.546574,172.16.40.122,54946,172.16.40.174,5001,3,1688.0,1689.0,28966912,231735296,221,0,0,353,250,4341,152
-0700:20260612023305.546481,172.16.40.122,54944,172.16.40.174,5001,4,1688.0,1689.0,29360128,234881024,224,0,0,329,233,4379,143
-0700:20260612023305.546482,172.16.40.122,54942,172.16.40.174,5001,2,1688.0,1689.0,29229056,233832448,223,0,0,417,295,4274,114
-0700:20260612023305.546481,172.16.40.122,0,172.16.40.174,5001,-1,1688.0,1689.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612023306.546481,172.16.40.122,54944,172.16.40.174,5001,4,1689.0,1690.0,29491200,235929600,225,0,0,329,233,4273,163
-0700:20260612023306.546482,172.16.40.122,54942,172.16.40.174,5001,2,1689.0,1690.0,29097984,232783872,222,0,0,417,295,4282,110
-0700:20260612023306.546574,172.16.40.122,54946,172.16.40.174,5001,3,1689.0,1690.0,29753344,238026752,227,0,0,353,250,4283,161
-0700:20260612023306.546481,172.16.40.122,54948,172.16.40.174,5001,1,1689.0,1690.0,29884416,239075328,228,0,0,411,291,4246,154
-0700:20260612023306.546481,172.16.40.122,0,172.16.40.174,5001,-1,1689.0,1690.0,118226944,945815552,902,0,0,3905805257111764992,0,0,0
-0700:20260612023307.546574,172.16.40.122,54946,172.16.40.174,5001,3,1690.0,1691.0,28966912,231735296,221,0,0,353,250,4334,131
-0700:20260612023307.546481,172.16.40.122,54948,172.16.40.174,5001,1,1690.0,1691.0,29229056,233832448,223,0,0,411,291,4307,135
-0700:20260612023307.546481,172.16.40.122,54944,172.16.40.174,5001,4,1690.0,1691.0,29360128,234881024,224,0,0,329,233,4304,146
-0700:20260612023307.546482,172.16.40.122,54942,172.16.40.174,5001,2,1690.0,1691.0,29229056,233832448,223,0,0,417,295,4268,113
-0700:20260612023307.546481,172.16.40.122,0,172.16.40.174,5001,-1,1690.0,1691.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612023308.546481,172.16.40.122,54944,172.16.40.174,5001,4,1691.0,1692.0,28704768,229638144,219,0,0,329,233,4316,134
-0700:20260612023308.546481,172.16.40.122,54948,172.16.40.174,5001,1,1691.0,1692.0,28966912,231735296,221,0,0,411,291,4293,132
-0700:20260612023308.546482,172.16.40.122,54942,172.16.40.174,5001,2,1691.0,1692.0,29229056,233832448,223,0,0,417,295,4260,121
-0700:20260612023308.546574,172.16.40.122,54946,172.16.40.174,5001,3,1691.0,1692.0,29622272,236978176,226,0,0,353,250,4414,192
-0700:20260612023308.546481,172.16.40.122,0,172.16.40.174,5001,-1,1691.0,1692.0,116523008,932184064,889,0,0,3905805257111764992,0,0,0
-0700:20260612023309.546481,172.16.40.122,54944,172.16.40.174,5001,4,1692.0,1693.0,29360128,234881024,224,0,0,329,233,4271,163
-0700:20260612023309.546481,172.16.40.122,54948,172.16.40.174,5001,1,1692.0,1693.0,29097984,232783872,222,0,0,411,291,4227,149
-0700:20260612023309.546482,172.16.40.122,54942,172.16.40.174,5001,2,1692.0,1693.0,29097984,232783872,222,0,0,417,295,4300,111
-0700:20260612023309.546574,172.16.40.122,54946,172.16.40.174,5001,3,1692.0,1693.0,28966912,231735296,221,0,0,353,250,4275,167
-0700:20260612023309.546481,172.16.40.122,0,172.16.40.174,5001,-1,1692.0,1693.0,116523008,932184064,889,0,0,3905805257111764992,0,0,0
-0700:20260612023310.546481,172.16.40.122,54944,172.16.40.174,5001,4,1693.0,1694.0,29360128,234881024,224,0,0,329,233,4311,141
-0700:20260612023310.546482,172.16.40.122,54942,172.16.40.174,5001,2,1693.0,1694.0,29229056,233832448,223,0,0,417,295,4295,111
-0700:20260612023310.546481,172.16.40.122,54948,172.16.40.174,5001,1,1693.0,1694.0,29884416,239075328,228,0,0,411,291,4248,136
-0700:20260612023310.546574,172.16.40.122,54946,172.16.40.174,5001,3,1693.0,1694.0,29753344,238026752,227,0,0,353,250,4305,143
-0700:20260612023310.546481,172.16.40.122,0,172.16.40.174,5001,-1,1693.0,1694.0,118226944,945815552,902,0,0,3905805257111764992,0,0,0
-0700:20260612023311.546481,172.16.40.122,54944,172.16.40.174,5001,4,1694.0,1695.0,29360128,234881024,224,0,0,329,233,4320,133
-0700:20260612023311.546482,172.16.40.122,54942,172.16.40.174,5001,2,1694.0,1695.0,29229056,233832448,223,0,0,417,295,4287,177
-0700:20260612023311.546574,172.16.40.122,54946,172.16.40.174,5001,3,1694.0,1695.0,28835840,230686720,220,0,0,353,250,4338,145
-0700:20260612023311.546481,172.16.40.122,54948,172.16.40.174,5001,1,1694.0,1695.0,29097984,232783872,222,0,0,411,291,4341,150
-0700:20260612023311.546481,172.16.40.122,0,172.16.40.174,5001,-1,1694.0,1695.0,116523008,932184064,889,0,0,3905805257111764992,0,0,0
-0700:20260612023312.546482,172.16.40.122,54942,172.16.40.174,5001,2,1695.0,1696.0,29229056,233832448,223,0,0,417,295,4253,117
-0700:20260612023312.546574,172.16.40.122,54946,172.16.40.174,5001,3,1695.0,1696.0,28966912,231735296,221,0,0,353,250,4299,157
-0700:20260612023312.546481,172.16.40.122,54948,172.16.40.174,5001,1,1695.0,1696.0,29097984,232783872,222,0,0,411,291,4246,155
-0700:20260612023312.546481,172.16.40.122,54944,172.16.40.174,5001,4,1695.0,1696.0,29491200,235929600,225,0,0,329,233,4322,129
-0700:20260612023312.546481,172.16.40.122,0,172.16.40.174,5001,-1,1695.0,1696.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612023313.546482,172.16.40.122,54942,172.16.40.174,5001,2,1696.0,1697.0,29097984,232783872,222,0,0,417,295,4298,116
-0700:20260612023313.546481,172.16.40.122,54948,172.16.40.174,5001,1,1696.0,1697.0,28966912,231735296,221,0,0,411,291,4280,150
-0700:20260612023313.546574,172.16.40.122,54946,172.16.40.174,5001,3,1696.0,1697.0,29753344,238026752,227,0,0,353,250,4304,147
-0700:20260612023313.546481,172.16.40.122,54944,172.16.40.174,5001,4,1696.0,1697.0,29360128,234881024,224,0,0,329,233,4277,130
-0700:20260612023313.546481,172.16.40.122,0,172.16.40.174,5001,-1,1696.0,1697.0,117178368,937426944,894,0,0,3905805257111764992,0,0,0
-0700:20260612023314.546481,172.16.40.122,54948,172.16.40.174,5001,1,1697.0,1698.0,29097984,232783872,222,0,0,411,291,4295,137
-0700:20260612023314.546481,172.16.40.122,54944,172.16.40.174,5001,4,1697.0,1698.0,28835840,230686720,220,0,0,329,233,4337,140
-0700:20260612023314.546574,172.16.40.122,54946,172.16.40.174,5001,3,1697.0,1698.0,28966912,231735296,221,0,0,353,250,4321,111
-0700:20260612023314.546482,172.16.40.122,54942,172.16.40.174,5001,2,1697.0,1698.0,30146560,241172480,230,0,0,417,295,4281,114
-0700:20260612023314.546481,172.16.40.122,0,172.16.40.174,5001,-1,1697.0,1698.0,117047296,936378368,893,0,0,3905805257111764992,0,0,0
-0700:20260612023315.546481,172.16.40.122,54944,172.16.40.174,5001,4,1698.0,1699.0,29360128,234881024,224,0,0,329,233,4233,165
-0700:20260612023315.546481,172.16.40.122,54948,172.16.40.174,5001,1,1698.0,1699.0,30015488,240123904,229,0,0,411,291,4539,400
-0700:20260612023315.546482,172.16.40.122,54942,172.16.40.174,5001,2,1698.0,1699.0,29229056,233832448,223,0,0,417,295,4287,112
-0700:20260612023315.546574,172.16.40.122,54946,172.16.40.174,5001,3,1698.0,1699.0,29622272,236978176,226,0,0,353,250,4281,160
-0700:20260612023315.546481,172.16.40.122,0,172.16.40.174,5001,-1,1698.0,1699.0,118226944,945815552,902,0,0,3905805257111764992,0,0,0
-0700:20260612023316.546574,172.16.40.122,54946,172.16.40.174,5001,3,1699.0,1700.0,28966912,231735296,221,0,0,353,250,4280,163
-0700:20260612023316.546481,172.16.40.122,54948,172.16.40.174,5001,1,1699.0,1700.0,29097984,232783872,222,0,0,411,291,4263,148
-0700:20260612023316.546481,172.16.40.122,54944,172.16.40.174,5001,4,1699.0,1700.0,29360128,234881024,224,0,0,329,233,4236,171
-0700:20260612023316.546482,172.16.40.122,54942,172.16.40.174,5001,2,1699.0,1700.0,29097984,232783872,222,0,0,417,295,4295,110
-0700:20260612023316.546481,172.16.40.122,0,172.16.40.174,5001,-1,1699.0,1700.0,116523008,932184064,889,0,0,3905805257111764992,0,0,0
-0700:20260612023317.546481,172.16.40.122,54948,172.16.40.174,5001,1,1700.0,1701.0,29229056,233832448,223,0,0,411,291,4306,146
-0700:20260612023317.546481,172.16.40.122,54944,172.16.40.174,5001,4,1700.0,1701.0,29360128,234881024,224,0,0,329,233,4310,138
-0700:20260612023317.546482,172.16.40.122,54942,172.16.40.174,5001,2,1700.0,1701.0,29229056,233832448,223,0,0,417,295,4259,136
-0700:20260612023317.546574,172.16.40.122,54946,172.16.40.174,5001,3,1700.0,1701.0,29753344,238026752,227,0,0,353,250,4330,144
-0700:20260612023317.546481,172.16.40.122,0,172.16.40.174,5001,-1,1700.0,1701.0,117571584,940572672,897,0,0,3905805257111764992,0,0,0
-0700:20260612023318.546481,172.16.40.122,54944,172.16.40.174,5001,4,1701.0,1702.0,28966912,231735296,221,0,0,329,233,4321,141
-0700:20260612023318.546574,172.16.40.122,54946,172.16.40.174,5001,3,1701.0,1702.0,28835840,230686720,220,0,0,353,250,4302,139
-0700:20260612023318.546481,172.16.40.122,54948,172.16.40.174,5001,1,1701.0,1702.0,29097984,232783872,222,0,0,411,291,4256,142
-0700:20260612023318.546482,172.16.40.122,54942,172.16.40.174,5001,2,1701.0,1702.0,29229056,233832448,223,0,0,417,295,4256,118
-0700:20260612023318.546481,172.16.40.122,0,172.16.40.174,5001,-1,1701.0,1702.0,116129792,929038336,886,0,0,3905805257111764992,0,0,0
-0700:20260612023319.546481,172.16.40.122,54948,172.16.40.174,5001,1,1702.0,1703.0,29229056,233832448,223,0,0,411,291,4254,159
-0700:20260612023319.546481,172.16.40.122,54944,172.16.40.174,5001,4,1702.0,1703.0,29097984,232783872,222,0,0,329,233,4291,160
-0700:20260612023319.546574,172.16.40.122,54946,172.16.40.174,5001,3,1702.0,1703.0,28966912,231735296,221,0,0,353,250,4301,151
-0700:20260612023319.546482,172.16.40.122,54942,172.16.40.174,5001,2,1702.0,1703.0,29229056,233832448,223,0,0,417,295,4282,102
-0700:20260612023319.546481,172.16.40.122,0,172.16.40.174,5001,-1,1702.0,1703.0,116523008,932184064,889,0,0,3905805257111764992,0,0,0
-0700:20260612023320.546481,172.16.40.122,54948,172.16.40.174,5001,1,1703.0,1704.0,29097984,232783872,222,0,0,411,291,4281,149
-0700:20260612023320.546481,172.16.40.122,54944,172.16.40.174,5001,4,1703.0,1704.0,29360128,234881024,224,0,0,329,233,4312,146
-0700:20260612023320.546482,172.16.40.122,54942,172.16.40.174,5001,2,1703.0,1704.0,29097984,232783872,222,0,0,417,295,4270,118
-0700:20260612023320.546574,172.16.40.122,54946,172.16.40.174,5001,3,1703.0,1704.0,29753344,238026752,227,0,0,353,250,4305,151
-0700:20260612023320.546481,172.16.40.122,0,172.16.40.174,5001,-1,1703.0,1704.0,117309440,938475520,895,0,0,3905805257111764992,0,0,0
-0700:20260612023321.546481,172.16.40.122,54948,172.16.40.174,5001,1,1704.0,1705.0,29229056,233832448,223,0,0,411,291,4313,137
-0700:20260612023321.546481,172.16.40.122,54944,172.16.40.174,5001,4,1704.0,1705.0,29491200,235929600,225,0,0,329,233,4516,346
-0700:20260612023321.546482,172.16.40.122,54942,172.16.40.174,5001,2,1704.0,1705.0,29229056,233832448,223,0,0,417,295,4300,145
-0700:20260612023321.546574,172.16.40.122,54946,172.16.40.174,5001,3,1704.0,1705.0,28966912,231735296,221,0,0,353,250,4357,123
-0700:20260612023321.546481,172.16.40.122,0,172.16.40.174,5001,-1,1704.0,1705.0,116916224,935329792,892,0,0,3905805257111764992,0,0,0
-0700:20260612023322.546481,172.16.40.122,54948,172.16.40.174,5001,1,1705.0,1706.0,29097984,232783872,222,0,0,411,291,4218,158
-0700:20260612023322.546481,172.16.40.122,54944,172.16.40.174,5001,4,1705.0,1706.0,29360128,234881024,224,0,0,329,233,4347,123
-0700:20260612023322.546482,172.16.40.122,54942,172.16.40.174,5001,2,1705.0,1706.0,29229056,233832448,223,0,0,417,295,4275,111
-0700:20260612023322.546574,172.16.40.122,54946,172.16.40.174,5001,3,1705.0,1706.0,29622272,236978176,226,0,0,353,250,4278,166
-0700:20260612023322.546481,172.16.40.122,0,172.16.40.174,5001,-1,1705.0,1706.0,117309440,938475520,895,0,0,3905805257111764992,0,0,0
-0700:20260612023323.546482,172.16.40.122,54942,172.16.40.174,5001,2,1706.0,1707.0,29097984,232783872,222,0,0,417,295,4445,314
-0700:20260612023323.546574,172.16.40.122,54946,172.16.40.174,5001,3,1706.0,1707.0,28966912,231735296,221,0,0,353,250,4283,155
-0700:20260612023323.546481,172.16.40.122,54944,172.16.40.174,5001,4,1706.0,1707.0,29360128,234881024,224,0,0,329,233,4265,133
-0700:20260612023323.546481,172.16.40.122,54948,172.16.40.174,5001,1,1706.0,1707.0,30015488,240123904,229,0,0,411,291,4241,137
-0700:20260612023323.546481,172.16.40.122,0,172.16.40.174,5001,-1,1706.0,1707.0,117440512,939524096,896,0,0,3905805257111764992,0,0,0
-0700:20260612023324.546482,172.16.40.122,54942,172.16.40.174,5001,2,1707.0,1708.0,29229056,233832448,223,0,0,417,295,4250,140
-0700:20260612023324.546574,172.16.40.122,54946,172.16.40.174,5001,3,1707.0,1708.0,29753344,238026752,227,0,0,353,250,4389,194
-0700:20260612023324.546481,172.16.40.122,54948,172.16.40.174,5001,1,1707.0,1708.0,29229056,233832448,223,0,0,411,291,4287,143
-0700:20260612023324.546481,172.16.40.122,54944,172.16.40.174,5001,4,1707.0,1708.0,29360128,234881024,224,0,0,329,233,4333,149
-0700:20260612023324.546481,172.16.40.122,0,172.16.40.174,5001,-1,1707.0,1708.0,117571584,940572672,897,0,0,3905805257111764992,0,0,0
-0700:20260612023325.546482,172.16.40.122,54942,172.16.40.174,5001,2,1708.0,1709.0,29229056,233832448,223,0,0,417,295,4250,118
-0700:20260612023325.546481,172.16.40.122,54944,172.16.40.174,5001,4,1708.0,1709.0,28704768,229638144,219,0,0,329,233,4294,150
-0700:20260612023325.546574,172.16.40.122,54946,172.16.40.174,5001,3,1708.0,1709.0,28835840,230686720,220,0,0,353,250,4318,136
-0700:20260612023325.546481,172.16.40.122,54948,172.16.40.174,5001,1,1708.0,1709.0,29229056,233832448,223,0,0,411,291,4252,153
-0700:20260612023325.546481,172.16.40.122,0,172.16.40.174,5001,-1,1708.0,1709.0,115998720,927989760,885,0,0,3905805257111764992,0,0,0
-0700:20260612023326.546481,172.16.40.122,54944,172.16.40.174,5001,4,1709.0,1710.0,29360128,234881024,224,0,0,329,233,4275,131
-0700:20260612023326.546482,172.16.40.122,54942,172.16.40.174,5001,2,1709.0,1710.0,29229056,233832448,223,0,0,417,295,4295,112
-0700:20260612023326.546574,172.16.40.122,54946,172.16.40.174,5001,3,1709.0,1710.0,28966912,231735296,221,0,0,353,250,4312,148
-0700:20260612023326.546481,172.16.40.122,54948,172.16.40.174,5001,1,1709.0,1710.0,29229056,233832448,223,0,0,411,291,4287,145
-0700:20260612023326.546481,172.16.40.122,0,172.16.40.174,5001,-1,1709.0,1710.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612023327.546481,172.16.40.122,54948,172.16.40.174,5001,1,1710.0,1711.0,29097984,232783872,222,0,0,411,291,4273,141
-0700:20260612023327.546481,172.16.40.122,54944,172.16.40.174,5001,4,1710.0,1711.0,29360128,234881024,224,0,0,329,233,4341,135
-0700:20260612023327.546574,172.16.40.122,54946,172.16.40.174,5001,3,1710.0,1711.0,29753344,238026752,227,0,0,353,250,4333,144
-0700:20260612023327.546482,172.16.40.122,54942,172.16.40.174,5001,2,1710.0,1711.0,30015488,240123904,229,0,0,417,295,4350,240
-0700:20260612023327.546481,172.16.40.122,0,172.16.40.174,5001,-1,1710.0,1711.0,118226944,945815552,902,0,0,3905805257111764992,0,0,0
-0700:20260612023328.546574,172.16.40.122,54946,172.16.40.174,5001,3,1711.0,1712.0,28966912,231735296,221,0,0,353,250,4276,163
-0700:20260612023328.546481,172.16.40.122,54948,172.16.40.174,5001,1,1711.0,1712.0,29229056,233832448,223,0,0,411,291,4221,158
-0700:20260612023328.546481,172.16.40.122,54944,172.16.40.174,5001,4,1711.0,1712.0,29491200,235929600,225,0,0,329,233,4323,133
-0700:20260612023328.546482,172.16.40.122,54942,172.16.40.174,5001,2,1711.0,1712.0,29229056,233832448,223,0,0,417,295,4284,110
-0700:20260612023328.546481,172.16.40.122,0,172.16.40.174,5001,-1,1711.0,1712.0,116916224,935329792,892,0,0,3905805257111764992,0,0,0
-0700:20260612023329.546481,172.16.40.122,54948,172.16.40.174,5001,1,1712.0,1713.0,29229056,233832448,223,0,0,411,291,4235,137
