time,srcaddress,srcport,dstaddr,dstport,transferid,istart,iend,bytes,speed,writecnt,writeerr,tcpretry,tcpcwnd,tcppcwnd,tcprtt,tcprttvar
-0700:20260611050841.990442,172.16.40.122,39354,172.16.40.174,5001,4,101.0,102.0,29753344,238026752,227,0,0,400,283,4310,141
-0700:20260611050841.990373,172.16.40.122,0,172.16.40.174,5001,-1,101.0,102.0,116785152,934281216,891,0,0,4123386547980468224,0,0,0
-0700:20260611050842.990442,172.16.40.122,39354,172.16.40.174,5001,4,102.0,103.0,28704768,229638144,219,0,0,400,283,4264,132
-0700:20260611050842.990373,172.16.40.122,39332,172.16.40.174,5001,2,102.0,103.0,29360128,234881024,224,0,0,315,223,4305,154
-0700:20260611050842.990373,172.16.40.122,39364,172.16.40.174,5001,3,102.0,103.0,29360128,234881024,224,0,0,318,225,4233,148
-0700:20260611050842.990374,172.16.40.122,39330,172.16.40.174,5001,1,102.0,103.0,29360128,234881024,224,0,0,261,185,4244,116
-0700:20260611050842.990373,172.16.40.122,0,172.16.40.174,5001,-1,102.0,103.0,116785152,934281216,891,0,0,4123386547980468224,0,0,0
-0700:20260611050843.990373,172.16.40.122,39332,172.16.40.174,5001,2,103.0,104.0,29229056,233832448,223,0,0,315,223,4318,108
-0700:20260611050843.990373,172.16.40.122,39364,172.16.40.174,5001,3,103.0,104.0,29360128,234881024,224,0,0,318,225,4243,142
-0700:20260611050843.990374,172.16.40.122,39330,172.16.40.174,5001,1,103.0,104.0,29360128,234881024,224,0,0,261,185,4260,123
-0700:20260611050843.990442,172.16.40.122,39354,172.16.40.174,5001,4,103.0,104.0,29622272,236978176,226,0,0,400,283,4247,137
-0700:20260611050843.990373,172.16.40.122,0,172.16.40.174,5001,-1,103.0,104.0,117571584,940572672,897,0,0,4123386547980468224,0,0,0
-0700:20260611050844.990374,172.16.40.122,39330,172.16.40.174,5001,1,104.0,105.0,29229056,233832448,223,0,0,261,185,4303,111
-0700:20260611050844.990373,172.16.40.122,39332,172.16.40.174,5001,2,104.0,105.0,29360128,234881024,224,0,0,315,223,4245,143
-0700:20260611050844.990373,172.16.40.122,39364,172.16.40.174,5001,3,104.0,105.0,29229056,233832448,223,0,0,318,225,4283,142
-0700:20260611050844.990442,172.16.40.122,39354,172.16.40.174,5001,4,104.0,105.0,29753344,238026752,227,0,0,400,283,4257,132
-0700:20260611050844.990373,172.16.40.122,0,172.16.40.174,5001,-1,104.0,105.0,117571584,940572672,897,0,0,4123386547980468224,0,0,0
-0700:20260611050845.990442,172.16.40.122,39354,172.16.40.174,5001,4,105.0,106.0,28835840,230686720,220,0,0,400,283,4290,132
-0700:20260611050845.990373,172.16.40.122,39332,172.16.40.174,5001,2,105.0,106.0,29360128,234881024,224,0,0,315,223,4253,139
-0700:20260611050845.990373,172.16.40.122,39364,172.16.40.174,5001,3,105.0,106.0,29229056,233832448,223,0,0,318,225,4262,149
-0700:20260611050845.990374,172.16.40.122,39330,172.16.40.174,5001,1,105.0,106.0,29360128,234881024,224,0,0,261,185,4214,97
-0700:20260611050845.990373,172.16.40.122,0,172.16.40.174,5001,-1,105.0,106.0,116785152,934281216,891,0,0,4123386547980468224,0,0,0
-0700:20260611050846.990373,172.16.40.122,39332,172.16.40.174,5001,2,106.0,107.0,29229056,233832448,223,0,0,315,223,4284,110
-0700:20260611050846.990373,172.16.40.122,39364,172.16.40.174,5001,3,106.0,107.0,29491200,235929600,225,0,0,318,225,4220,149
-0700:20260611050846.990374,172.16.40.122,39330,172.16.40.174,5001,1,106.0,107.0,29360128,234881024,224,0,0,261,185,4254,123
-0700:20260611050846.990442,172.16.40.122,39354,172.16.40.174,5001,4,106.0,107.0,29622272,236978176,226,0,0,400,283,4245,149
-0700:20260611050846.990373,172.16.40.122,0,172.16.40.174,5001,-1,106.0,107.0,117702656,941621248,898,0,0,4123386547980468224,0,0,0
-0700:20260611050847.990442,172.16.40.122,39354,172.16.40.174,5001,4,107.0,108.0,28835840,230686720,220,0,0,400,283,4268,141
-0700:20260611050847.990373,172.16.40.122,39332,172.16.40.174,5001,2,107.0,108.0,29360128,234881024,224,0,0,315,223,4472,386
-0700:20260611050847.990373,172.16.40.122,39364,172.16.40.174,5001,3,107.0,108.0,29229056,233832448,223,0,0,318,225,4242,144
-0700:20260611050847.990374,172.16.40.122,39330,172.16.40.174,5001,1,107.0,108.0,29360128,234881024,224,0,0,261,185,4277,117
-0700:20260611050847.990373,172.16.40.122,0,172.16.40.174,5001,-1,107.0,108.0,116785152,934281216,891,0,0,4123386547980468224,0,0,0
-0700:20260611050848.990373,172.16.40.122,39364,172.16.40.174,5001,3,108.0,109.0,28966912,231735296,221,0,0,318,225,4300,136
-0700:20260611050848.990373,172.16.40.122,39332,172.16.40.174,5001,2,108.0,109.0,29360128,234881024,224,0,0,315,223,4265,136
-0700:20260611050848.990374,172.16.40.122,39330,172.16.40.174,5001,1,108.0,109.0,29360128,234881024,224,0,0,261,185,4245,114
-0700:20260611050848.990442,172.16.40.122,39354,172.16.40.174,5001,4,108.0,109.0,29622272,236978176,226,0,0,400,283,4298,140
-0700:20260611050848.990373,172.16.40.122,0,172.16.40.174,5001,-1,108.0,109.0,117309440,938475520,895,0,0,4123386547980468224,0,0,0
-0700:20260611050849.990374,172.16.40.122,39330,172.16.40.174,5001,1,109.0,110.0,28704768,229638144,219,0,0,261,185,4260,122
-0700:20260611050849.990442,172.16.40.122,39354,172.16.40.174,5001,4,109.0,110.0,28835840,230686720,220,0,0,400,283,4219,161
-0700:20260611050849.990373,172.16.40.122,39364,172.16.40.174,5001,3,109.0,110.0,29622272,236978176,226,0,0,318,225,4212,142
-0700:20260611050849.990373,172.16.40.122,39332,172.16.40.174,5001,2,109.0,110.0,29360128,234881024,224,0,0,315,223,4319,130
-0700:20260611050849.990373,172.16.40.122,0,172.16.40.174,5001,-1,109.0,110.0,116523008,932184064,889,0,0,4123386547980468224,0,0,0
-0700:20260611050850.990373,172.16.40.122,39332,172.16.40.174,5001,2,110.0,111.0,28704768,229638144,219,0,0,315,223,4290,114
-0700:20260611050850.990373,172.16.40.122,39364,172.16.40.174,5001,3,110.0,111.0,28835840,230686720,220,0,0,318,225,4246,161
-0700:20260611050850.990374,172.16.40.122,39330,172.16.40.174,5001,1,110.0,111.0,29360128,234881024,224,0,0,261,185,4274,106
-0700:20260611050850.990442,172.16.40.122,39354,172.16.40.174,5001,4,110.0,111.0,29622272,236978176,226,0,0,400,283,4274,165
-0700:20260611050850.990373,172.16.40.122,0,172.16.40.174,5001,-1,110.0,111.0,116523008,932184064,889,0,0,4123386547980468224,0,0,0
-0700:20260611050851.990442,172.16.40.122,39354,172.16.40.174,5001,4,111.0,112.0,28835840,230686720,220,0,0,400,283,4301,143
-0700:20260611050851.990373,172.16.40.122,39332,172.16.40.174,5001,2,111.0,112.0,29360128,234881024,224,0,0,315,223,4255,144
-0700:20260611050851.990374,172.16.40.122,39330,172.16.40.174,5001,1,111.0,112.0,29884416,239075328,228,0,0,261,185,4288,125
-0700:20260611050851.990373,172.16.40.122,39364,172.16.40.174,5001,3,111.0,112.0,29753344,238026752,227,0,0,318,225,4294,145
-0700:20260611050851.990373,172.16.40.122,0,172.16.40.174,5001,-1,111.0,112.0,117833728,942669824,899,0,0,4123386547980468224,0,0,0
-0700:20260611050852.990374,172.16.40.122,39330,172.16.40.174,5001,1,112.0,113.0,29229056,233832448,223,0,0,417,295,4278,171
-0700:20260611050852.990442,172.16.40.122,39354,172.16.40.174,5001,4,112.0,113.0,29622272,236978176,226,0,0,400,283,4289,130
-0700:20260611050852.990373,172.16.40.122,39332,172.16.40.174,5001,2,112.0,113.0,29360128,234881024,224,0,0,315,223,4313,144
-0700:20260611050852.990373,172.16.40.122,39364,172.16.40.174,5001,3,112.0,113.0,29097984,232783872,222,0,0,318,225,4354,253
-0700:20260611050852.990373,172.16.40.122,0,172.16.40.174,5001,-1,112.0,113.0,117309440,938475520,895,0,0,4123386547980468224,0,0,0
-0700:20260611050853.990374,172.16.40.122,39330,172.16.40.174,5001,1,113.0,114.0,29229056,233832448,223,0,0,417,295,4269,132
-0700:20260611050853.990442,172.16.40.122,39354,172.16.40.174,5001,4,113.0,114.0,28835840,230686720,220,0,0,400,283,4449,511
-0700:20260611050853.990373,172.16.40.122,39332,172.16.40.174,5001,2,113.0,114.0,29360128,234881024,224,0,0,315,223,4289,110
-0700:20260611050853.990373,172.16.40.122,39364,172.16.40.174,5001,3,113.0,114.0,29491200,235929600,225,0,0,318,225,4249,140
-0700:20260611050853.990373,172.16.40.122,0,172.16.40.174,5001,-1,113.0,114.0,116916224,935329792,892,0,0,4123386547980468224,0,0,0
-0700:20260611050854.990373,172.16.40.122,39332,172.16.40.174,5001,2,114.0,115.0,29229056,233832448,223,0,0,315,223,4273,113
-0700:20260611050854.990442,172.16.40.122,39354,172.16.40.174,5001,4,114.0,115.0,29622272,236978176,226,0,0,400,283,4304,136
-0700:20260611050854.990373,172.16.40.122,39364,172.16.40.174,5001,3,114.0,115.0,29229056,233832448,223,0,0,318,225,4282,134
-0700:20260611050854.990374,172.16.40.122,39330,172.16.40.174,5001,1,114.0,115.0,30015488,240123904,229,0,0,417,295,4291,146
-0700:20260611050854.990373,172.16.40.122,0,172.16.40.174,5001,-1,114.0,115.0,118095872,944766976,901,0,0,4123386547980468224,0,0,0
-0700:20260611050855.990442,172.16.40.122,39354,172.16.40.174,5001,4,115.0,116.0,28835840,230686720,220,0,0,400,283,4779,1007
-0700:20260611050855.990373,172.16.40.122,39332,172.16.40.174,5001,2,115.0,116.0,29360128,234881024,224,0,0,315,223,4262,121
-0700:20260611050855.990373,172.16.40.122,39364,172.16.40.174,5001,3,115.0,116.0,28966912,231735296,221,0,0,318,225,4312,140
-0700:20260611050855.990374,172.16.40.122,39330,172.16.40.174,5001,1,115.0,116.0,29229056,233832448,223,0,0,417,295,4302,153
-0700:20260611050855.990373,172.16.40.122,0,172.16.40.174,5001,-1,115.0,116.0,116391936,931135488,888,0,0,4123386547980468224,0,0,0
-0700:20260611050856.990442,172.16.40.122,39354,172.16.40.174,5001,4,116.0,117.0,29753344,238026752,227,0,0,400,283,4237,157
-0700:20260611050856.990373,172.16.40.122,39332,172.16.40.174,5001,2,116.0,117.0,29360128,234881024,224,0,0,315,223,4334,143
-0700:20260611050856.990373,172.16.40.122,39364,172.16.40.174,5001,3,116.0,117.0,29491200,235929600,225,0,0,318,225,4229,155
-0700:20260611050856.990374,172.16.40.122,39330,172.16.40.174,5001,1,116.0,117.0,29229056,233832448,223,0,0,417,295,4324,145
-0700:20260611050856.990373,172.16.40.122,0,172.16.40.174,5001,-1,116.0,117.0,117833728,942669824,899,0,0,4123386547980468224,0,0,0
-0700:20260611050857.990373,172.16.40.122,39364,172.16.40.174,5001,3,117.0,118.0,28835840,230686720,220,0,0,318,225,4288,150
-0700:20260611050857.990442,172.16.40.122,39354,172.16.40.174,5001,4,117.0,118.0,28835840,230686720,220,0,0,400,283,4335,284
-0700:20260611050857.990373,172.16.40.122,39332,172.16.40.174,5001,2,117.0,118.0,29491200,235929600,225,0,0,315,223,4332,140
-0700:20260611050857.990374,172.16.40.122,39330,172.16.40.174,5001,1,117.0,118.0,29229056,233832448,223,0,0,417,295,4318,132
-0700:20260611050857.990373,172.16.40.122,0,172.16.40.174,5001,-1,117.0,118.0,116391936,931135488,888,0,0,4123386547980468224,0,0,0
-0700:20260611050858.990373,172.16.40.122,39332,172.16.40.174,5001,2,118.0,119.0,28573696,228589568,218,0,0,315,223,4291,158
-0700:20260611050858.990442,172.16.40.122,39354,172.16.40.174,5001,4,118.0,119.0,29753344,238026752,227,0,0,400,283,4290,148
-0700:20260611050858.990373,172.16.40.122,39364,172.16.40.174,5001,3,118.0,119.0,29622272,236978176,226,0,0,318,225,4305,146
-0700:20260611050858.990374,172.16.40.122,39330,172.16.40.174,5001,1,118.0,119.0,29097984,232783872,222,0,0,417,295,4278,169
-0700:20260611050858.990373,172.16.40.122,0,172.16.40.174,5001,-1,118.0,119.0,117047296,936378368,893,0,0,4123386547980468224,0,0,0
-0700:20260611050859.990373,172.16.40.122,39332,172.16.40.174,5001,2,119.0,120.0,29360128,234881024,224,0,0,315,223,4336,144
-0700:20260611050859.990442,172.16.40.122,39354,172.16.40.174,5001,4,119.0,120.0,28835840,230686720,220,0,0,400,283,4245,154
-0700:20260611050859.990373,172.16.40.122,39364,172.16.40.174,5001,3,119.0,120.0,29229056,233832448,223,0,0,318,225,4257,148
-0700:20260611050859.990374,172.16.40.122,39330,172.16.40.174,5001,1,119.0,120.0,29229056,233832448,223,0,0,417,295,4305,141
-0700:20260611050859.990373,172.16.40.122,0,172.16.40.174,5001,-1,119.0,120.0,116654080,933232640,890,0,0,4123386547980468224,0,0,0
-0700:20260611050900.990373,172.16.40.122,39332,172.16.40.174,5001,2,120.0,121.0,29360128,234881024,224,0,0,315,223,4305,107
-0700:20260611050900.990373,172.16.40.122,39364,172.16.40.174,5001,3,120.0,121.0,29229056,233832448,223,0,0,318,225,4292,136
-0700:20260611050900.990374,172.16.40.122,39330,172.16.40.174,5001,1,120.0,121.0,29229056,233832448,223,0,0,417,295,4333,137
-0700:20260611050900.990442,172.16.40.122,39354,172.16.40.174,5001,4,120.0,121.0,29753344,238026752,227,0,0,400,283,4244,146
-0700:20260611050900.990373,172.16.40.122,0,172.16.40.174,5001,-1,120.0,121.0,117571584,940572672,897,0,0,4123386547980468224,0,0,0
-0700:20260611050901.990442,172.16.40.122,39354,172.16.40.174,5001,4,121.0,122.0,28835840,230686720,220,0,0,400,283,4310,136
-0700:20260611050901.990373,172.16.40.122,39332,172.16.40.174,5001,2,121.0,122.0,29360128,234881024,224,0,0,315,223,4298,142
-0700:20260611050901.990373,172.16.40.122,39364,172.16.40.174,5001,3,121.0,122.0,29097984,232783872,222,0,0,318,225,4308,148
-0700:20260611050901.990374,172.16.40.122,39330,172.16.40.174,5001,1,121.0,122.0,29097984,232783872,222,0,0,417,295,4331,139
-0700:20260611050901.990373,172.16.40.122,0,172.16.40.174,5001,-1,121.0,122.0,116391936,931135488,888,0,0,4123386547980468224,0,0,0
-0700:20260611050902.990373,172.16.40.122,39364,172.16.40.174,5001,3,122.0,123.0,29229056,233832448,223,0,0,318,225,4216,159
-0700:20260611050902.990374,172.16.40.122,39330,172.16.40.174,5001,1,122.0,123.0,29229056,233832448,223,0,0,417,295,4271,138
-0700:20260611050902.990442,172.16.40.122,39354,172.16.40.174,5001,4,122.0,123.0,29622272,236978176,226,0,0,400,283,4577,601
-0700:20260611050902.990373,172.16.40.122,39332,172.16.40.174,5001,2,122.0,123.0,29360128,234881024,224,0,0,315,223,4288,124
-0700:20260611050902.990373,172.16.40.122,0,172.16.40.174,5001,-1,122.0,123.0,117440512,939524096,896,0,0,4123386547980468224,0,0,0
-0700:20260611050903.990374,172.16.40.122,39330,172.16.40.174,5001,1,123.0,124.0,29229056,233832448,223,0,0,417,295,4317,134
-0700:20260611050903.990442,172.16.40.122,39354,172.16.40.174,5001,4,123.0,124.0,28835840,230686720,220,0,0,400,283,4246,137
-0700:20260611050903.990373,172.16.40.122,39332,172.16.40.174,5001,2,123.0,124.0,29360128,234881024,224,0,0,315,223,4314,109
-0700:20260611050903.990373,172.16.40.122,39364,172.16.40.174,5001,3,123.0,124.0,29622272,236978176,226,0,0,318,225,4221,150
-0700:20260611050903.990373,172.16.40.122,0,172.16.40.174,5001,-1,123.0,124.0,117047296,936378368,893,0,0,4123386547980468224,0,0,0
-0700:20260611050904.990373,172.16.40.122,39332,172.16.40.174,5001,2,124.0,125.0,28704768,229638144,219,0,0,315,223,4248,138
-0700:20260611050904.990374,172.16.40.122,39330,172.16.40.174,5001,1,124.0,125.0,29229056,233832448,223,0,0,417,295,4329,105
-0700:20260611050904.990442,172.16.40.122,39354,172.16.40.174,5001,4,124.0,125.0,29753344,238026752,227,0,0,400,283,4259,137
-0700:20260611050904.990373,172.16.40.122,39364,172.16.40.174,5001,3,124.0,125.0,29360128,234881024,224,0,0,318,225,4284,145
-0700:20260611050904.990373,172.16.40.122,0,172.16.40.174,5001,-1,124.0,125.0,117047296,936378368,893,0,0,4123386547980468224,0,0,0
-0700:20260611050905.990442,172.16.40.122,39354,172.16.40.174,5001,4,125.0,126.0,28835840,230686720,220,0,0,400,283,4259,141
-0700:20260611050905.990373,172.16.40.122,39332,172.16.40.174,5001,2,125.0,126.0,29360128,234881024,224,0,0,315,223,4298,145
-0700:20260611050905.990373,172.16.40.122,39364,172.16.40.174,5001,3,125.0,126.0,28704768,229638144,219,0,0,318,225,4246,151
-0700:20260611050905.990374,172.16.40.122,39330,172.16.40.174,5001,1,125.0,126.0,29097984,232783872,222,0,0,417,295,4277,168
-0700:20260611050905.990373,172.16.40.122,0,172.16.40.174,5001,-1,125.0,126.0,115998720,927989760,885,0,0,4123386547980468224,0,0,0
-0700:20260611050906.990373,172.16.40.122,39332,172.16.40.174,5001,2,126.0,127.0,29360128,234881024,224,0,0,315,223,4394,234
-0700:20260611050906.990374,172.16.40.122,39330,172.16.40.174,5001,1,126.0,127.0,29360128,234881024,224,0,0,417,295,4303,146
-0700:20260611050906.990442,172.16.40.122,39354,172.16.40.174,5001,4,126.0,127.0,29622272,236978176,226,0,0,400,283,4244,155
-0700:20260611050906.990373,172.16.40.122,39364,172.16.40.174,5001,3,126.0,127.0,29753344,238026752,227,0,0,318,225,4249,159
-0700:20260611050906.990373,172.16.40.122,0,172.16.40.174,5001,-1,126.0,127.0,118095872,944766976,901,0,0,4123386547980468224,0,0,0
-0700:20260611050907.990373,172.16.40.122,39364,172.16.40.174,5001,3,127.0,128.0,28704768,229638144,219,0,0,318,225,4281,157
-0700:20260611050907.990442,172.16.40.122,39354,172.16.40.174,5001,4,127.0,128.0,28835840,230686720,220,0,0,400,283,4300,140
-0700:20260611050907.990373,172.16.40.122,39332,172.16.40.174,5001,2,127.0,128.0,29360128,234881024,224,0,0,315,223,4265,107
-0700:20260611050907.990374,172.16.40.122,39330,172.16.40.174,5001,1,127.0,128.0,30015488,240123904,229,0,0,417,295,4296,142
-0700:20260611050907.990373,172.16.40.122,0,172.16.40.174,5001,-1,127.0,128.0,116916224,935329792,892,0,0,4123386547980468224,0,0,0
-0700:20260611050908.990373,172.16.40.122,39332,172.16.40.174,5001,2,128.0,129.0,29360128,234881024,224,0,0,315,223,4310,136
-0700:20260611050908.990442,172.16.40.122,39354,172.16.40.174,5001,4,128.0,129.0,29622272,236978176,226,0,0,400,283,4255,138
-0700:20260611050908.990373,172.16.40.122,39364,172.16.40.174,5001,3,128.0,129.0,29884416,239075328,228,0,0,318,225,4290,140
-0700:20260611050908.990374,172.16.40.122,39330,172.16.40.174,5001,1,128.0,129.0,29229056,233832448,223,0,0,417,295,4306,151
-0700:20260611050908.990373,172.16.40.122,0,172.16.40.174,5001,-1,128.0,129.0,118095872,944766976,901,0,0,4123386547980468224,0,0,0
-0700:20260611050909.990442,172.16.40.122,39354,172.16.40.174,5001,4,129.0,130.0,28835840,230686720,220,0,0,400,283,4205,163
-0700:20260611050909.990373,172.16.40.122,39332,172.16.40.174,5001,2,129.0,130.0,29360128,234881024,224,0,0,315,223,4326,137
-0700:20260611050909.990373,172.16.40.122,39364,172.16.40.174,5001,3,129.0,130.0,29097984,232783872,222,0,0,318,225,4233,142
-0700:20260611050909.990374,172.16.40.122,39330,172.16.40.174,5001,1,129.0,130.0,29229056,233832448,223,0,0,417,295,4322,118
-0700:20260611050909.990373,172.16.40.122,0,172.16.40.174,5001,-1,129.0,130.0,116523008,932184064,889,0,0,4123386547980468224,0,0,0
-0700:20260611050910.990373,172.16.40.122,39364,172.16.40.174,5001,3,130.0,131.0,28966912,231735296,221,0,0,318,225,4283,145
-0700:20260611050910.990442,172.16.40.122,39354,172.16.40.174,5001,4,130.0,131.0,29622272,236978176,226,0,0,400,283,4281,141
-0700:20260611050910.990373,172.16.40.122,39332,172.16.40.174,5001,2,130.0,131.0,29360128,234881024,224,0,0,315,223,4361,137
-0700:20260611050910.990374,172.16.40.122,39330,172.16.40.174,5001,1,130.0,131.0,29097984,232783872,222,0,0,417,295,4412,194
-0700:20260611050910.990373,172.16.40.122,0,172.16.40.174,5001,-1,130.0,131.0,117047296,936378368,893,0,0,4123386547980468224,0,0,0
-0700:20260611050911.990442,172.16.40.122,39354,172.16.40.174,5001,4,131.0,132.0,28835840,230686720,220,0,0,400,283,4308,142
-0700:20260611050911.990374,172.16.40.122,39330,172.16.40.174,5001,1,131.0,132.0,29229056,233832448,223,0,0,417,295,4279,163
-0700:20260611050911.990373,172.16.40.122,39332,172.16.40.174,5001,2,131.0,132.0,29360128,234881024,224,0,0,315,223,4261,138
-0700:20260611050911.990373,172.16.40.122,39364,172.16.40.174,5001,3,131.0,132.0,29753344,238026752,227,0,0,318,225,4296,137
-0700:20260611050911.990373,172.16.40.122,0,172.16.40.174,5001,-1,131.0,132.0,117178368,937426944,894,0,0,4123386547980468224,0,0,0
-0700:20260611050912.990442,172.16.40.122,39354,172.16.40.174,5001,4,132.0,133.0,29622272,236978176,226,0,0,400,283,4246,157
-0700:20260611050912.990373,172.16.40.122,39332,172.16.40.174,5001,2,132.0,133.0,28704768,229638144,219,0,0,315,223,4319,146
-0700:20260611050912.990373,172.16.40.122,39364,172.16.40.174,5001,3,132.0,133.0,29229056,233832448,223,0,0,318,225,4241,168
-0700:20260611050912.990374,172.16.40.122,39330,172.16.40.174,5001,1,132.0,133.0,29229056,233832448,223,0,0,417,295,4270,131
-0700:20260611050912.990373,172.16.40.122,0,172.16.40.174,5001,-1,132.0,133.0,116785152,934281216,891,0,0,4123386547980468224,0,0,0
-0700:20260611050913.990373,172.16.40.122,39332,172.16.40.174,5001,2,133.0,134.0,29360128,234881024,224,0,0,315,223,4295,114
-0700:20260611050913.990373,172.16.40.122,39364,172.16.40.174,5001,3,133.0,134.0,29229056,233832448,223,0,0,318,225,4417,341
-0700:20260611050913.990374,172.16.40.122,39330,172.16.40.174,5001,1,133.0,134.0,29229056,233832448,223,0,0,417,295,4338,140
-0700:20260611050913.990442,172.16.40.122,39354,172.16.40.174,5001,4,133.0,134.0,29622272,236978176,226,0,0,400,283,4266,146
-0700:20260611050913.990373,172.16.40.122,0,172.16.40.174,5001,-1,133.0,134.0,117440512,939524096,896,0,0,4123386547980468224,0,0,0
-0700:20260611050914.990442,172.16.40.122,39354,172.16.40.174,5001,4,134.0,135.0,28966912,231735296,221,0,0,400,283,4362,264
-0700:20260611050914.990373,172.16.40.122,39332,172.16.40.174,5001,2,134.0,135.0,29360128,234881024,224,0,0,315,223,4313,148
-0700:20260611050914.990373,172.16.40.122,39364,172.16.40.174,5001,3,134.0,135.0,29097984,232783872,222,0,0,318,225,4297,139
-0700:20260611050914.990374,172.16.40.122,39330,172.16.40.174,5001,1,134.0,135.0,29097984,232783872,222,0,0,417,295,4343,124
-0700:20260611050914.990373,172.16.40.122,0,172.16.40.174,5001,-1,134.0,135.0,116523008,932184064,889,0,0,4123386547980468224,0,0,0
-0700:20260611050915.990442,172.16.40.122,39354,172.16.40.174,5001,4,135.0,136.0,28835840,230686720,220,0,0,400,283,4395,223
-0700:20260611050915.990373,172.16.40.122,39332,172.16.40.174,5001,2,135.0,136.0,29360128,234881024,224,0,0,315,223,4298,153
-0700:20260611050915.990373,172.16.40.122,39364,172.16.40.174,5001,3,135.0,136.0,29097984,232783872,222,0,0,318,225,4222,158
-0700:20260611050915.990374,172.16.40.122,39330,172.16.40.174,5001,1,135.0,136.0,29229056,233832448,223,0,0,417,295,4305,146
-0700:20260611050915.990373,172.16.40.122,0,172.16.40.174,5001,-1,135.0,136.0,116523008,932184064,889,0,0,4123386547980468224,0,0,0
-0700:20260611050916.990442,172.16.40.122,39354,172.16.40.174,5001,4,136.0,137.0,29622272,236978176,226,0,0,400,283,4253,143
-0700:20260611050916.990373,172.16.40.122,39364,172.16.40.174,5001,3,136.0,137.0,29360128,234881024,224,0,0,318,225,4226,148
-0700:20260611050916.990374,172.16.40.122,39330,172.16.40.174,5001,1,136.0,137.0,29229056,233832448,223,0,0,417,295,4318,133
-0700:20260611050916.990373,172.16.40.122,39332,172.16.40.174,5001,2,136.0,137.0,29360128,234881024,224,0,0,315,223,4343,133
-0700:20260611050916.990373,172.16.40.122,0,172.16.40.174,5001,-1,136.0,137.0,117571584,940572672,897,0,0,4123386547980468224,0,0,0
-0700:20260611050917.990442,172.16.40.122,39354,172.16.40.174,5001,4,137.0,138.0,28835840,230686720,220,0,0,400,283,4279,143
-0700:20260611050917.990373,172.16.40.122,39364,172.16.40.174,5001,3,137.0,138.0,28966912,231735296,221,0,0,318,225,4291,137
-0700:20260611050917.990374,172.16.40.122,39330,172.16.40.174,5001,1,137.0,138.0,29097984,232783872,222,0,0,417,295,4384,195
-0700:20260611050917.990373,172.16.40.122,39332,172.16.40.174,5001,2,137.0,138.0,29360128,234881024,224,0,0,315,223,4238,141
-0700:20260611050917.990373,172.16.40.122,0,172.16.40.174,5001,-1,137.0,138.0,116260864,930086912,887,0,0,4123386547980468224,0,0,0
-0700:20260611050918.990373,172.16.40.122,39364,172.16.40.174,5001,3,138.0,139.0,29360128,234881024,224,0,0,318,225,4289,139
-0700:20260611050918.990374,172.16.40.122,39330,172.16.40.174,5001,1,138.0,139.0,29229056,233832448,223,0,0,417,295,4274,166
-0700:20260611050918.990442,172.16.40.122,39354,172.16.40.174,5001,4,138.0,139.0,29622272,236978176,226,0,0,400,283,4267,138
-0700:20260611050918.990373,172.16.40.122,39332,172.16.40.174,5001,2,138.0,139.0,29360128,234881024,224,0,0,315,223,4297,148
-0700:20260611050918.990373,172.16.40.122,0,172.16.40.174,5001,-1,138.0,139.0,117571584,940572672,897,0,0,4123386547980468224,0,0,0
-0700:20260611050919.990373,172.16.40.122,39332,172.16.40.174,5001,2,139.0,140.0,29229056,233832448,223,0,0,315,223,4264,80
-0700:20260611050919.990373,172.16.40.122,39364,172.16.40.174,5001,3,139.0,140.0,29360128,234881024,224,0,0,318,225,4256,158
-0700:20260611050919.990442,172.16.40.122,39354,172.16.40.174,5001,4,139.0,140.0,29753344,238026752,227,0,0,400,283,4242,154
-0700:20260611050919.990374,172.16.40.122,39330,172.16.40.174,5001,1,139.0,140.0,30146560,241172480,230,0,0,417,295,4269,128
-0700:20260611050919.990373,172.16.40.122,0,172.16.40.174,5001,-1,139.0,140.0,118489088,947912704,904,0,0,4123386547980468224,0,0,0
-0700:20260611050920.990442,172.16.40.122,39354,172.16.40.174,5001,4,140.0,141.0,28704768,229638144,219,0,0,400,283,4283,150
-0700:20260611050920.990373,172.16.40.122,39332,172.16.40.174,5001,2,140.0,141.0,28835840,230686720,220,0,0,315,223,4266,119
-0700:20260611050920.990373,172.16.40.122,39364,172.16.40.174,5001,3,140.0,141.0,29360128,234881024,224,0,0,318,225,4306,138
-0700:20260611050920.990374,172.16.40.122,39330,172.16.40.174,5001,1,140.0,141.0,29097984,232783872,222,0,0,417,295,4321,137
-0700:20260611050920.990373,172.16.40.122,0,172.16.40.174,5001,-1,140.0,141.0,115998720,927989760,885,0,0,4123386547980468224,0,0,0
-0700:20260611050921.990373,172.16.40.122,39332,172.16.40.174,5001,2,141.0,142.0,29360128,234881024,224,0,0,315,223,4308,141
-0700:20260611050921.990373,172.16.40.122,39364,172.16.40.174,5001,3,141.0,142.0,29360128,234881024,224,0,0,318,225,4296,136
-0700:20260611050921.990442,172.16.40.122,39354,172.16.40.174,5001,4,141.0,142.0,29753344,238026752,227,0,0,400,283,4305,140
-0700:20260611050921.990374,172.16.40.122,39330,172.16.40.174,5001,1,141.0,142.0,29229056,233832448,223,0,0,417,295,4257,146
