pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp2-hp5,vlan,cell-02,2,1,60,64,2,vlan100,f8:f2:1e:38:ab:80,4221042,1367176,546154550746,527347979697,92427333478,149538958,6657.94,6428.67,1.8230,12.55,19.59,1,1,1,1,yes,ok
hp2-hp5,vlan,cell-02,3,1,60,64,2,vlan100,f8:f2:1e:38:ab:80,4185578,1301395,563699022004,533084029403,93708288583,152259618,7219.16,6827.08,1.9500,12.55,20.58,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-01,1,0,60,64,2,cvlan100,f8:f2:1e:38:ab:80,4200607,1362220,547528021562,529732168875,92878832406,150339709,6698.96,6481.23,1.8394,12.56,19.73,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-01,2,0,60,64,2,cvlan100,f8:f2:1e:38:ab:80,4196913,1334352,552623730039,530126925766,93035551918,154044997,6902.52,6621.52,1.9241,12.57,20.06,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-01,3,0,60,64,2,cvlan100,f8:f2:1e:38:ab:80,4191883,1377928,542745478119,529452929491,92762601902,150323091,6564.75,6403.97,1.8182,12.56,19.45,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-02,1,1,60,64,2,cvlan100,f8:f2:1e:38:ab:80,4200694,1430220,532740049379,526864034957,92103494660,148933199,6208.13,6139.66,1.7356,12.54,18.76,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-02,2,1,60,64,2,cvlan100,f8:f2:1e:38:ab:80,4219623,1361988,546457539573,527169688377,92404253042,151053676,6687.01,6450.98,1.8484,12.56,19.67,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-02,3,1,60,64,2,cvlan100,f8:f2:1e:38:ab:80,4200998,1415147,535487654782,527562714092,92279150094,147775724,6306.62,6213.28,1.7404,12.54,18.88,1,1,1,1,yes,ok
hp2-hp5,vxlan,cell-01,1,0,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,945885,643994,128889,3082,55640.29,37882.00,181.2941,0.01,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-01,2,0,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,997193,817816,162593,3493,332397.67,272605.33,1164.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-01,3,0,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1447493,1019376,197399,4644,482497.67,339792.00,1548.0000,0.01,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-02,1,1,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1928690,1342751,259800,6195,642896.67,447583.67,2065.0000,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-02,2,1,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1441647,1181489,231847,5305,480549.00,393829.67,1768.3333,0.03,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-02,3,1,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1683979,1226975,244935,4828,561326.33,408991.67,1609.3333,0.02,0.01,1,1,1,1,yes,overlay-unsupported
hp2-hp5,mpls,cell-01,1,0,60,64,2,lo,f8:f2:1e:38:ab:80,4260769,1357024,545046529434,531023220958,93142130880,151834248,6694.14,6521.91,1.8648,12.55,19.57,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-01,2,0,60,64,2,lo,f8:f2:1e:38:ab:80,4242443,1368780,541639713682,527634406864,92483551521,148933188,6595.16,6424.63,1.8135,12.55,19.39,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-01,3,0,60,64,2,lo,f8:f2:1e:38:ab:80,4211121,1361271,544329792697,531465259787,93192920807,150796221,6664.48,6506.97,1.8463,12.55,19.54,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,1,1,60,64,2,lo,f8:f2:1e:38:ab:80,4202035,1361544,542709539972,528863725229,92727152451,151976578,6643.31,6473.82,1.8603,12.56,19.53,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,2,1,60,64,2,lo,f8:f2:1e:38:ab:80,4208702,1341303,545081136594,528663717287,92767395011,150610711,6773.03,6569.03,1.8714,12.55,19.61,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,3,1,60,64,2,lo,f8:f2:1e:38:ab:80,4206127,1359363,547917765880,530971978622,93126939261,151134422,6717.82,6510.06,1.8530,12.56,19.77,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-01,1,0,60,64,2,ipip0,f8:f2:1e:38:ab:80,4193654,1327832,555777170338,529519990962,92960673787,154900468,6976.00,6646.42,1.9443,12.56,20.21,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-01,2,0,60,64,2,ipip0,f8:f2:1e:38:ab:80,4199079,1343950,551520934031,529853796219,92969923698,154136719,6839.55,6570.85,1.9115,12.55,19.90,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-01,3,0,60,64,2,ipip0,f8:f2:1e:38:ab:80,4200128,1341644,544290570093,526503402300,92339475150,150844102,6761.48,6540.52,1.8739,12.57,19.67,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-02,1,1,60,64,2,ipip0,f8:f2:1e:38:ab:80,4201499,1291127,562238129115,530040960429,93213775442,152831389,7257.72,6842.09,1.9728,12.57,20.61,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-02,2,1,60,64,2,ipip0,f8:f2:1e:38:ab:80,4182701,1344847,551724300675,530421552915,93084640077,153282556,6837.51,6573.50,1.8996,12.55,19.84,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-02,3,1,60,64,2,ipip0,f8:f2:1e:38:ab:80,4199060,1338646,548116960716,527971961660,92646918079,152091958,6824.27,6573.45,1.8936,12.56,19.75,1,1,1,1,yes,ok
hp2-hp5,gre,cell-01,1,0,60,64,2,gretest0,f8:f2:1e:38:ab:80,4236006,1332394,553152393577,530316846187,93121713130,151837808,6919.28,6633.63,1.8993,12.57,20.11,1,1,1,1,yes,ok
hp2-hp5,gre,cell-01,2,0,60,64,2,gretest0,f8:f2:1e:38:ab:80,4189754,1346730,547111598447,531626037076,93279779639,150311495,6770.86,6579.22,1.8602,12.55,19.65,1,1,1,1,yes,ok
hp2-hp5,gre,cell-01,3,0,60,64,2,gretest0,f8:f2:1e:38:ab:80,4200246,1296452,558613179398,529929712105,93168109175,151414004,7181.31,6812.56,1.9465,12.55,20.37,1,1,1,1,yes,ok
hp2-hp5,gre,cell-02,1,1,60,64,2,gretest0,f8:f2:1e:38:ab:80,4220240,1315170,555453498687,532064088658,93497405280,149827457,7039.05,6742.65,1.8987,12.54,20.16,1,1,1,1,yes,ok
hp2-hp5,gre,cell-02,2,1,60,64,2,gretest0,f8:f2:1e:38:ab:80,4194400,1261131,566704628680,533009715630,93849453959,153845387,7489.37,7044.07,2.0332,12.55,20.85,1,1,1,1,yes,ok
hp2-hp5,gre,cell-02,3,1,60,64,2,gretest0,f8:f2:1e:38:ab:80,4193153,1323037,551711411814,527765322859,92648889105,151032560,6950.06,6648.40,1.9026,12.56,20.01,1,1,1,1,yes,ok
hp2-hp5,geneve,cell-01,1,0,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1527404,1149981,227390,5879,95462.75,71873.81,367.4375,0.02,0.01,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-01,2,0,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1088218,859914,169897,3771,362739.33,286638.00,1257.0000,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-01,3,0,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1398992,1100604,216016,4391,466330.67,366868.00,1463.6667,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-02,1,1,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1713975,1203384,237125,5732,571325.00,401128.00,1910.6667,0.02,0.01,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-02,2,1,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1263415,918662,181084,4057,421138.33,306220.67,1352.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-02,3,1,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1067723,861172,172480,3857,355907.67,287057.33,1285.6667,0.02,0.00,1,1,1,1,yes,overlay-unsupported
