time,srcaddress,srcport,dstaddr,dstport,transferid,istart,iend,bytes,speed,writecnt,writeerr,tcpretry,tcpcwnd,tcppcwnd,tcprtt,tcprttvar
-0700:20260612012137.786342,172.16.40.122,51238,172.16.40.174,5001,3,1122.0,1123.0,29622272,236978176,226,0,0,393,278,4253,109
-0700:20260612012137.786342,172.16.40.122,0,172.16.40.174,5001,-1,1122.0,1123.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612012138.786342,172.16.40.122,51238,172.16.40.174,5001,3,1123.0,1124.0,28835840,230686720,220,0,0,393,278,4270,114
-0700:20260612012138.786342,172.16.40.122,51240,172.16.40.174,5001,1,1123.0,1124.0,29360128,234881024,224,0,0,325,230,4308,122
-0700:20260612012138.786415,172.16.40.122,51244,172.16.40.174,5001,4,1123.0,1124.0,29229056,233832448,223,0,0,291,206,4258,157
-0700:20260612012138.786342,172.16.40.122,51242,172.16.40.174,5001,2,1123.0,1124.0,30015488,240123904,229,0,0,414,293,4332,130
-0700:20260612012138.786342,172.16.40.122,0,172.16.40.174,5001,-1,1123.0,1124.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612012139.786342,172.16.40.122,51242,172.16.40.174,5001,2,1124.0,1125.0,29097984,232783872,222,0,0,414,293,4241,169
-0700:20260612012139.786342,172.16.40.122,51240,172.16.40.174,5001,1,1124.0,1125.0,29360128,234881024,224,0,0,325,230,4209,160
-0700:20260612012139.786342,172.16.40.122,51238,172.16.40.174,5001,3,1124.0,1125.0,29622272,236978176,226,0,0,393,278,4276,117
-0700:20260612012139.786415,172.16.40.122,51244,172.16.40.174,5001,4,1124.0,1125.0,29360128,234881024,224,0,0,291,206,4308,135
-0700:20260612012139.786342,172.16.40.122,0,172.16.40.174,5001,-1,1124.0,1125.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612012140.786342,172.16.40.122,51238,172.16.40.174,5001,3,1125.0,1126.0,28835840,230686720,220,0,0,393,278,4270,129
-0700:20260612012140.786342,172.16.40.122,51242,172.16.40.174,5001,2,1125.0,1126.0,29097984,232783872,222,0,0,414,293,4274,139
-0700:20260612012140.786415,172.16.40.122,51244,172.16.40.174,5001,4,1125.0,1126.0,29360128,234881024,224,0,0,291,206,4228,145
-0700:20260612012140.786342,172.16.40.122,51240,172.16.40.174,5001,1,1125.0,1126.0,29491200,235929600,225,0,0,325,230,4258,145
-0700:20260612012140.786342,172.16.40.122,0,172.16.40.174,5001,-1,1125.0,1126.0,116785152,934281216,891,0,0,4048793462949019648,0,0,0
-0700:20260612012141.786342,172.16.40.122,51242,172.16.40.174,5001,2,1126.0,1127.0,29229056,233832448,223,0,0,414,293,4301,143
-0700:20260612012141.786342,172.16.40.122,51240,172.16.40.174,5001,1,1126.0,1127.0,28573696,228589568,218,0,0,325,230,4294,140
-0700:20260612012141.786342,172.16.40.122,51238,172.16.40.174,5001,3,1126.0,1127.0,29622272,236978176,226,0,0,393,278,4252,117
-0700:20260612012141.786415,172.16.40.122,51244,172.16.40.174,5001,4,1126.0,1127.0,29229056,233832448,223,0,0,291,206,4252,151
-0700:20260612012141.786342,172.16.40.122,0,172.16.40.174,5001,-1,1126.0,1127.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612012142.786342,172.16.40.122,51242,172.16.40.174,5001,2,1127.0,1128.0,29097984,232783872,222,0,0,414,293,4279,142
-0700:20260612012142.786342,172.16.40.122,51240,172.16.40.174,5001,1,1127.0,1128.0,29360128,234881024,224,0,0,325,230,4246,153
-0700:20260612012142.786415,172.16.40.122,51244,172.16.40.174,5001,4,1127.0,1128.0,29360128,234881024,224,0,0,291,206,4297,145
-0700:20260612012142.786342,172.16.40.122,51238,172.16.40.174,5001,3,1127.0,1128.0,29622272,236978176,226,0,0,393,278,4301,101
-0700:20260612012142.786342,172.16.40.122,0,172.16.40.174,5001,-1,1127.0,1128.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612012143.786342,172.16.40.122,51242,172.16.40.174,5001,2,1128.0,1129.0,29097984,232783872,222,0,0,414,293,4244,147
-0700:20260612012143.786415,172.16.40.122,51244,172.16.40.174,5001,4,1128.0,1129.0,28704768,229638144,219,0,0,291,206,4238,142
-0700:20260612012143.786342,172.16.40.122,51240,172.16.40.174,5001,1,1128.0,1129.0,29491200,235929600,225,0,0,325,230,4281,146
-0700:20260612012143.786342,172.16.40.122,51238,172.16.40.174,5001,3,1128.0,1129.0,28835840,230686720,220,0,0,393,278,4249,142
-0700:20260612012143.786342,172.16.40.122,0,172.16.40.174,5001,-1,1128.0,1129.0,116129792,929038336,886,0,0,4048793462949019648,0,0,0
-0700:20260612012144.786342,172.16.40.122,51240,172.16.40.174,5001,1,1129.0,1130.0,29360128,234881024,224,0,0,325,230,4293,142
-0700:20260612012144.786415,172.16.40.122,51244,172.16.40.174,5001,4,1129.0,1130.0,29360128,234881024,224,0,0,291,206,4270,141
-0700:20260612012144.786342,172.16.40.122,51242,172.16.40.174,5001,2,1129.0,1130.0,30015488,240123904,229,0,0,414,293,4278,166
-0700:20260612012144.786342,172.16.40.122,51238,172.16.40.174,5001,3,1129.0,1130.0,29622272,236978176,226,0,0,393,278,4240,117
-0700:20260612012144.786342,172.16.40.122,0,172.16.40.174,5001,-1,1129.0,1130.0,118358016,946864128,903,0,0,4048793462949019648,0,0,0
-0700:20260612012145.786342,172.16.40.122,51238,172.16.40.174,5001,3,1130.0,1131.0,28835840,230686720,220,0,0,393,278,4293,110
-0700:20260612012145.786415,172.16.40.122,51244,172.16.40.174,5001,4,1130.0,1131.0,29229056,233832448,223,0,0,291,206,4293,143
-0700:20260612012145.786342,172.16.40.122,51242,172.16.40.174,5001,2,1130.0,1131.0,28966912,231735296,221,0,0,414,293,4254,162
-0700:20260612012145.786342,172.16.40.122,51240,172.16.40.174,5001,1,1130.0,1131.0,29360128,234881024,224,0,0,325,230,4333,133
-0700:20260612012145.786342,172.16.40.122,0,172.16.40.174,5001,-1,1130.0,1131.0,116391936,931135488,888,0,0,4048793462949019648,0,0,0
-0700:20260612012146.786342,172.16.40.122,51242,172.16.40.174,5001,2,1131.0,1132.0,28966912,231735296,221,0,0,414,293,4236,159
-0700:20260612012146.786415,172.16.40.122,51244,172.16.40.174,5001,4,1131.0,1132.0,29360128,234881024,224,0,0,291,206,4249,147
-0700:20260612012146.786342,172.16.40.122,51240,172.16.40.174,5001,1,1131.0,1132.0,29360128,234881024,224,0,0,325,230,4250,170
-0700:20260612012146.786342,172.16.40.122,51238,172.16.40.174,5001,3,1131.0,1132.0,29622272,236978176,226,0,0,393,278,4341,128
-0700:20260612012146.786342,172.16.40.122,0,172.16.40.174,5001,-1,1131.0,1132.0,117309440,938475520,895,0,0,4048793462949019648,0,0,0
-0700:20260612012147.786342,172.16.40.122,51242,172.16.40.174,5001,2,1132.0,1133.0,29097984,232783872,222,0,0,414,293,4266,151
-0700:20260612012147.786342,172.16.40.122,51240,172.16.40.174,5001,1,1132.0,1133.0,28704768,229638144,219,0,0,325,230,4288,146
-0700:20260612012147.786342,172.16.40.122,51238,172.16.40.174,5001,3,1132.0,1133.0,28835840,230686720,220,0,0,393,278,4249,124
-0700:20260612012147.786415,172.16.40.122,51244,172.16.40.174,5001,4,1132.0,1133.0,29360128,234881024,224,0,0,291,206,4245,150
-0700:20260612012147.786342,172.16.40.122,0,172.16.40.174,5001,-1,1132.0,1133.0,115998720,927989760,885,0,0,4048793462949019648,0,0,0
-0700:20260612012148.786342,172.16.40.122,51242,172.16.40.174,5001,2,1133.0,1134.0,29884416,239075328,228,0,0,414,293,4301,145
-0700:20260612012148.786342,172.16.40.122,51240,172.16.40.174,5001,1,1133.0,1134.0,29360128,234881024,224,0,0,325,230,4300,131
-0700:20260612012148.786415,172.16.40.122,51244,172.16.40.174,5001,4,1133.0,1134.0,29229056,233832448,223,0,0,291,206,4287,143
-0700:20260612012148.786342,172.16.40.122,51238,172.16.40.174,5001,3,1133.0,1134.0,29622272,236978176,226,0,0,393,278,4301,117
-0700:20260612012148.786342,172.16.40.122,0,172.16.40.174,5001,-1,1133.0,1134.0,118095872,944766976,901,0,0,4048793462949019648,0,0,0
-0700:20260612012149.786342,172.16.40.122,51240,172.16.40.174,5001,1,1134.0,1135.0,29360128,234881024,224,0,0,325,230,4245,137
-0700:20260612012149.786342,172.16.40.122,51238,172.16.40.174,5001,3,1134.0,1135.0,28835840,230686720,220,0,0,393,278,4293,107
-0700:20260612012149.786415,172.16.40.122,51244,172.16.40.174,5001,4,1134.0,1135.0,29360128,234881024,224,0,0,291,206,4307,143
-0700:20260612012149.786342,172.16.40.122,51242,172.16.40.174,5001,2,1134.0,1135.0,29229056,233832448,223,0,0,414,293,4254,146
-0700:20260612012149.786342,172.16.40.122,0,172.16.40.174,5001,-1,1134.0,1135.0,116785152,934281216,891,0,0,4048793462949019648,0,0,0
-0700:20260612012150.786342,172.16.40.122,51242,172.16.40.174,5001,2,1135.0,1136.0,29229056,233832448,223,0,0,414,293,4296,142
-0700:20260612012150.786342,172.16.40.122,51240,172.16.40.174,5001,1,1135.0,1136.0,29491200,235929600,225,0,0,325,230,4244,147
-0700:20260612012150.786342,172.16.40.122,51238,172.16.40.174,5001,3,1135.0,1136.0,29622272,236978176,226,0,0,393,278,4256,118
-0700:20260612012150.786415,172.16.40.122,51244,172.16.40.174,5001,4,1135.0,1136.0,29360128,234881024,224,0,0,291,206,4256,148
-0700:20260612012150.786342,172.16.40.122,0,172.16.40.174,5001,-1,1135.0,1136.0,117702656,941621248,898,0,0,4048793462949019648,0,0,0
-0700:20260612012151.786342,172.16.40.122,51238,172.16.40.174,5001,3,1136.0,1137.0,28835840,230686720,220,0,0,393,278,4268,112
-0700:20260612012151.786342,172.16.40.122,51242,172.16.40.174,5001,2,1136.0,1137.0,28966912,231735296,221,0,0,414,293,4781,1013
-0700:20260612012151.786342,172.16.40.122,51240,172.16.40.174,5001,1,1136.0,1137.0,29360128,234881024,224,0,0,325,230,4311,134
-0700:20260612012151.786415,172.16.40.122,51244,172.16.40.174,5001,4,1136.0,1137.0,29360128,234881024,224,0,0,291,206,4270,151
-0700:20260612012151.786342,172.16.40.122,0,172.16.40.174,5001,-1,1136.0,1137.0,116523008,932184064,889,0,0,4048793462949019648,0,0,0
-0700:20260612012152.786342,172.16.40.122,51240,172.16.40.174,5001,1,1137.0,1138.0,28704768,229638144,219,0,0,325,230,4213,161
-0700:20260612012152.786342,172.16.40.122,51242,172.16.40.174,5001,2,1137.0,1138.0,29229056,233832448,223,0,0,414,293,4237,164
-0700:20260612012152.786342,172.16.40.122,51238,172.16.40.174,5001,3,1137.0,1138.0,29622272,236978176,226,0,0,393,278,4273,112
-0700:20260612012152.786415,172.16.40.122,51244,172.16.40.174,5001,4,1137.0,1138.0,29229056,233832448,223,0,0,291,206,4308,142
-0700:20260612012152.786342,172.16.40.122,0,172.16.40.174,5001,-1,1137.0,1138.0,116785152,934281216,891,0,0,4048793462949019648,0,0,0
-0700:20260612012153.786342,172.16.40.122,51242,172.16.40.174,5001,2,1138.0,1139.0,29097984,232783872,222,0,0,414,293,4249,158
-0700:20260612012153.786342,172.16.40.122,51240,172.16.40.174,5001,1,1138.0,1139.0,29360128,234881024,224,0,0,325,230,4223,146
-0700:20260612012153.786342,172.16.40.122,51238,172.16.40.174,5001,3,1138.0,1139.0,29622272,236978176,226,0,0,393,278,4251,99
-0700:20260612012153.786415,172.16.40.122,51244,172.16.40.174,5001,4,1138.0,1139.0,29360128,234881024,224,0,0,291,206,4218,160
-0700:20260612012153.786342,172.16.40.122,0,172.16.40.174,5001,-1,1138.0,1139.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612012154.786342,172.16.40.122,51240,172.16.40.174,5001,1,1139.0,1140.0,29360128,234881024,224,0,0,325,230,4274,144
-0700:20260612012154.786415,172.16.40.122,51244,172.16.40.174,5001,4,1139.0,1140.0,28704768,229638144,219,0,0,291,206,4257,147
-0700:20260612012154.786342,172.16.40.122,51242,172.16.40.174,5001,2,1139.0,1140.0,29753344,238026752,227,0,0,414,293,4428,306
-0700:20260612012154.786342,172.16.40.122,51238,172.16.40.174,5001,3,1139.0,1140.0,28835840,230686720,220,0,0,393,278,4286,102
-0700:20260612012154.786342,172.16.40.122,0,172.16.40.174,5001,-1,1139.0,1140.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612012155.786415,172.16.40.122,51244,172.16.40.174,5001,4,1140.0,1141.0,29229056,233832448,223,0,0,291,206,4299,144
-0700:20260612012155.786342,172.16.40.122,51242,172.16.40.174,5001,2,1140.0,1141.0,29229056,233832448,223,0,0,414,293,4244,147
-0700:20260612012155.786342,172.16.40.122,51240,172.16.40.174,5001,1,1140.0,1141.0,29360128,234881024,224,0,0,325,230,4242,161
-0700:20260612012155.786342,172.16.40.122,51238,172.16.40.174,5001,3,1140.0,1141.0,29753344,238026752,227,0,0,393,278,4304,105
-0700:20260612012155.786342,172.16.40.122,0,172.16.40.174,5001,-1,1140.0,1141.0,117571584,940572672,897,0,0,4048793462949019648,0,0,0
-0700:20260612012156.786342,172.16.40.122,51242,172.16.40.174,5001,2,1141.0,1142.0,29097984,232783872,222,0,0,414,293,4249,157
-0700:20260612012156.786342,172.16.40.122,51238,172.16.40.174,5001,3,1141.0,1142.0,28704768,229638144,219,0,0,393,278,4249,137
-0700:20260612012156.786415,172.16.40.122,51244,172.16.40.174,5001,4,1141.0,1142.0,29360128,234881024,224,0,0,291,206,4259,143
-0700:20260612012156.786342,172.16.40.122,51240,172.16.40.174,5001,1,1141.0,1142.0,29360128,234881024,224,0,0,325,230,4246,137
-0700:20260612012156.786342,172.16.40.122,0,172.16.40.174,5001,-1,1141.0,1142.0,116523008,932184064,889,0,0,4048793462949019648,0,0,0
-0700:20260612012157.786342,172.16.40.122,51242,172.16.40.174,5001,2,1142.0,1143.0,29097984,232783872,222,0,0,414,293,4292,134
-0700:20260612012157.786415,172.16.40.122,51244,172.16.40.174,5001,4,1142.0,1143.0,29360128,234881024,224,0,0,291,206,4275,148
-0700:20260612012157.786342,172.16.40.122,51240,172.16.40.174,5001,1,1142.0,1143.0,29491200,235929600,225,0,0,325,230,4296,145
-0700:20260612012157.786342,172.16.40.122,51238,172.16.40.174,5001,3,1142.0,1143.0,29753344,238026752,227,0,0,393,278,4245,126
-0700:20260612012157.786342,172.16.40.122,0,172.16.40.174,5001,-1,1142.0,1143.0,117702656,941621248,898,0,0,4048793462949019648,0,0,0
-0700:20260612012158.786342,172.16.40.122,51242,172.16.40.174,5001,2,1143.0,1144.0,29097984,232783872,222,0,0,414,293,4781,1012
-0700:20260612012158.786342,172.16.40.122,51240,172.16.40.174,5001,1,1143.0,1144.0,28573696,228589568,218,0,0,325,230,4248,149
-0700:20260612012158.786342,172.16.40.122,51238,172.16.40.174,5001,3,1143.0,1144.0,28704768,229638144,219,0,0,393,278,4285,121
-0700:20260612012158.786415,172.16.40.122,51244,172.16.40.174,5001,4,1143.0,1144.0,29360128,234881024,224,0,0,291,206,4299,145
-0700:20260612012158.786342,172.16.40.122,0,172.16.40.174,5001,-1,1143.0,1144.0,115736576,925892608,883,0,0,4048793462949019648,0,0,0
-0700:20260612012159.786342,172.16.40.122,51240,172.16.40.174,5001,1,1144.0,1145.0,29491200,235929600,225,0,0,325,230,4253,172
-0700:20260612012159.786415,172.16.40.122,51244,172.16.40.174,5001,4,1144.0,1145.0,29229056,233832448,223,0,0,291,206,4239,140
-0700:20260612012159.786342,172.16.40.122,51242,172.16.40.174,5001,2,1144.0,1145.0,29884416,239075328,228,0,0,414,293,4237,168
-0700:20260612012159.786342,172.16.40.122,51238,172.16.40.174,5001,3,1144.0,1145.0,29753344,238026752,227,0,0,393,278,4287,111
-0700:20260612012159.786342,172.16.40.122,0,172.16.40.174,5001,-1,1144.0,1145.0,118358016,946864128,903,0,0,4048793462949019648,0,0,0
-0700:20260612012200.786342,172.16.40.122,51240,172.16.40.174,5001,1,1145.0,1146.0,29360128,234881024,224,0,0,325,230,4294,150
-0700:20260612012200.786342,172.16.40.122,51238,172.16.40.174,5001,3,1145.0,1146.0,28704768,229638144,219,0,0,393,278,4252,115
-0700:20260612012200.786415,172.16.40.122,51244,172.16.40.174,5001,4,1145.0,1146.0,29360128,234881024,224,0,0,291,206,4233,178
-0700:20260612012200.786342,172.16.40.122,51242,172.16.40.174,5001,2,1145.0,1146.0,29097984,232783872,222,0,0,414,293,4288,145
-0700:20260612012200.786342,172.16.40.122,0,172.16.40.174,5001,-1,1145.0,1146.0,116523008,932184064,889,0,0,4048793462949019648,0,0,0
-0700:20260612012201.786342,172.16.40.122,51242,172.16.40.174,5001,2,1146.0,1147.0,28966912,231735296,221,0,0,414,293,4569,599
-0700:20260612012201.786342,172.16.40.122,51240,172.16.40.174,5001,1,1146.0,1147.0,29360128,234881024,224,0,0,325,230,4253,146
-0700:20260612012201.786342,172.16.40.122,51238,172.16.40.174,5001,3,1146.0,1147.0,29622272,236978176,226,0,0,393,278,4280,114
-0700:20260612012201.786415,172.16.40.122,51244,172.16.40.174,5001,4,1146.0,1147.0,29360128,234881024,224,0,0,291,206,4270,148
-0700:20260612012201.786342,172.16.40.122,0,172.16.40.174,5001,-1,1146.0,1147.0,117309440,938475520,895,0,0,4048793462949019648,0,0,0
-0700:20260612012202.786342,172.16.40.122,51242,172.16.40.174,5001,2,1147.0,1148.0,29229056,233832448,223,0,0,414,293,4241,152
-0700:20260612012202.786342,172.16.40.122,51238,172.16.40.174,5001,3,1147.0,1148.0,28835840,230686720,220,0,0,393,278,4298,108
-0700:20260612012202.786342,172.16.40.122,51240,172.16.40.174,5001,1,1147.0,1148.0,29360128,234881024,224,0,0,325,230,4249,151
-0700:20260612012202.786415,172.16.40.122,51244,172.16.40.174,5001,4,1147.0,1148.0,29229056,233832448,223,0,0,291,206,4306,141
-0700:20260612012202.786342,172.16.40.122,0,172.16.40.174,5001,-1,1147.0,1148.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612012203.786342,172.16.40.122,51242,172.16.40.174,5001,2,1148.0,1149.0,29097984,232783872,222,0,0,414,293,4255,149
-0700:20260612012203.786342,172.16.40.122,51238,172.16.40.174,5001,3,1148.0,1149.0,29622272,236978176,226,0,0,393,278,4253,115
-0700:20260612012203.786342,172.16.40.122,51240,172.16.40.174,5001,1,1148.0,1149.0,29360128,234881024,224,0,0,325,230,4264,138
-0700:20260612012203.786415,172.16.40.122,51244,172.16.40.174,5001,4,1148.0,1149.0,29360128,234881024,224,0,0,291,206,4253,145
-0700:20260612012203.786342,172.16.40.122,0,172.16.40.174,5001,-1,1148.0,1149.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612012204.786342,172.16.40.122,51242,172.16.40.174,5001,2,1149.0,1150.0,29229056,233832448,223,0,0,414,293,4283,143
-0700:20260612012204.786342,172.16.40.122,51240,172.16.40.174,5001,1,1149.0,1150.0,28704768,229638144,219,0,0,325,230,4300,128
-0700:20260612012204.786342,172.16.40.122,51238,172.16.40.174,5001,3,1149.0,1150.0,28835840,230686720,220,0,0,393,278,4267,114
-0700:20260612012204.786415,172.16.40.122,51244,172.16.40.174,5001,4,1149.0,1150.0,29360128,234881024,224,0,0,291,206,4275,145
-0700:20260612012204.786342,172.16.40.122,0,172.16.40.174,5001,-1,1149.0,1150.0,116129792,929038336,886,0,0,4048793462949019648,0,0,0
-0700:20260612012205.786342,172.16.40.122,51240,172.16.40.174,5001,1,1150.0,1151.0,29360128,234881024,224,0,0,325,230,4218,159
-0700:20260612012205.786415,172.16.40.122,51244,172.16.40.174,5001,4,1150.0,1151.0,28704768,229638144,219,0,0,291,206,4302,150
-0700:20260612012205.786342,172.16.40.122,51238,172.16.40.174,5001,3,1150.0,1151.0,29622272,236978176,226,0,0,393,278,4315,103
-0700:20260612012205.786342,172.16.40.122,51242,172.16.40.174,5001,2,1150.0,1151.0,30015488,240123904,229,0,0,414,293,4300,164
-0700:20260612012205.786342,172.16.40.122,0,172.16.40.174,5001,-1,1150.0,1151.0,117702656,941621248,898,0,0,4048793462949019648,0,0,0
-0700:20260612012206.786415,172.16.40.122,51244,172.16.40.174,5001,4,1151.0,1152.0,29229056,233832448,223,0,0,291,206,4232,174
-0700:20260612012206.786342,172.16.40.122,51240,172.16.40.174,5001,1,1151.0,1152.0,29491200,235929600,225,0,0,325,230,4271,155
-0700:20260612012206.786342,172.16.40.122,51242,172.16.40.174,5001,2,1151.0,1152.0,29097984,232783872,222,0,0,414,293,4275,146
-0700:20260612012206.786342,172.16.40.122,51238,172.16.40.174,5001,3,1151.0,1152.0,29753344,238026752,227,0,0,393,278,4268,123
-0700:20260612012206.786342,172.16.40.122,0,172.16.40.174,5001,-1,1151.0,1152.0,117571584,940572672,897,0,0,4048793462949019648,0,0,0
-0700:20260612012207.786342,172.16.40.122,51240,172.16.40.174,5001,1,1152.0,1153.0,29360128,234881024,224,0,0,325,230,4284,147
-0700:20260612012207.786342,172.16.40.122,51238,172.16.40.174,5001,3,1152.0,1153.0,28704768,229638144,219,0,0,393,278,4269,125
-0700:20260612012207.786415,172.16.40.122,51244,172.16.40.174,5001,4,1152.0,1153.0,29360128,234881024,224,0,0,291,206,4269,142
-0700:20260612012207.786342,172.16.40.122,51242,172.16.40.174,5001,2,1152.0,1153.0,29229056,233832448,223,0,0,414,293,4306,141
-0700:20260612012207.786342,172.16.40.122,0,172.16.40.174,5001,-1,1152.0,1153.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612012208.786415,172.16.40.122,51244,172.16.40.174,5001,4,1153.0,1154.0,29360128,234881024,224,0,0,291,206,4298,148
-0700:20260612012208.786342,172.16.40.122,51242,172.16.40.174,5001,2,1153.0,1154.0,29229056,233832448,223,0,0,414,293,4248,151
-0700:20260612012208.786342,172.16.40.122,51240,172.16.40.174,5001,1,1153.0,1154.0,29360128,234881024,224,0,0,325,230,4292,141
-0700:20260612012208.786342,172.16.40.122,51238,172.16.40.174,5001,3,1153.0,1154.0,29622272,236978176,226,0,0,393,278,4289,107
-0700:20260612012208.786342,172.16.40.122,0,172.16.40.174,5001,-1,1153.0,1154.0,117571584,940572672,897,0,0,4048793462949019648,0,0,0
-0700:20260612012209.786342,172.16.40.122,51242,172.16.40.174,5001,2,1154.0,1155.0,28966912,231735296,221,0,0,414,293,4245,146
-0700:20260612012209.786342,172.16.40.122,51238,172.16.40.174,5001,3,1154.0,1155.0,28835840,230686720,220,0,0,393,278,4243,138
-0700:20260612012209.786342,172.16.40.122,51240,172.16.40.174,5001,1,1154.0,1155.0,29360128,234881024,224,0,0,325,230,4249,146
-0700:20260612012209.786415,172.16.40.122,51244,172.16.40.174,5001,4,1154.0,1155.0,29360128,234881024,224,0,0,291,206,4237,164
-0700:20260612012209.786342,172.16.40.122,0,172.16.40.174,5001,-1,1154.0,1155.0,116523008,932184064,889,0,0,4048793462949019648,0,0,0
-0700:20260612012210.786342,172.16.40.122,51240,172.16.40.174,5001,1,1155.0,1156.0,28704768,229638144,219,0,0,325,230,4302,137
-0700:20260612012210.786342,172.16.40.122,51238,172.16.40.174,5001,3,1155.0,1156.0,29622272,236978176,226,0,0,393,278,4259,122
-0700:20260612012210.786415,172.16.40.122,51244,172.16.40.174,5001,4,1155.0,1156.0,29360128,234881024,224,0,0,291,206,4262,145
-0700:20260612012210.786342,172.16.40.122,51242,172.16.40.174,5001,2,1155.0,1156.0,29753344,238026752,227,0,0,414,293,4259,142
-0700:20260612012210.786342,172.16.40.122,0,172.16.40.174,5001,-1,1155.0,1156.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612012211.786342,172.16.40.122,51240,172.16.40.174,5001,1,1156.0,1157.0,29360128,234881024,224,0,0,325,230,4210,159
-0700:20260612012211.786342,172.16.40.122,51238,172.16.40.174,5001,3,1156.0,1157.0,28835840,230686720,220,0,0,393,278,4284,110
-0700:20260612012211.786415,172.16.40.122,51244,172.16.40.174,5001,4,1156.0,1157.0,29229056,233832448,223,0,0,291,206,4263,145
-0700:20260612012211.786342,172.16.40.122,51242,172.16.40.174,5001,2,1156.0,1157.0,29097984,232783872,222,0,0,414,293,4247,152
-0700:20260612012211.786342,172.16.40.122,0,172.16.40.174,5001,-1,1156.0,1157.0,116523008,932184064,889,0,0,4048793462949019648,0,0,0
-0700:20260612012212.786342,172.16.40.122,51242,172.16.40.174,5001,2,1157.0,1158.0,28966912,231735296,221,0,0,414,293,4241,169
-0700:20260612012212.786342,172.16.40.122,51240,172.16.40.174,5001,1,1157.0,1158.0,29360128,234881024,224,0,0,325,230,4251,158
-0700:20260612012212.786342,172.16.40.122,51238,172.16.40.174,5001,3,1157.0,1158.0,29622272,236978176,226,0,0,393,278,4262,127
-0700:20260612012212.786415,172.16.40.122,51244,172.16.40.174,5001,4,1157.0,1158.0,29360128,234881024,224,0,0,291,206,4639,734
-0700:20260612012212.786342,172.16.40.122,0,172.16.40.174,5001,-1,1157.0,1158.0,117309440,938475520,895,0,0,4048793462949019648,0,0,0
-0700:20260612012213.786342,172.16.40.122,51242,172.16.40.174,5001,2,1158.0,1159.0,29097984,232783872,222,0,0,414,293,4258,148
-0700:20260612012213.786342,172.16.40.122,51238,172.16.40.174,5001,3,1158.0,1159.0,28835840,230686720,220,0,0,393,278,4251,119
-0700:20260612012213.786342,172.16.40.122,51240,172.16.40.174,5001,1,1158.0,1159.0,29491200,235929600,225,0,0,325,230,4269,157
-0700:20260612012213.786415,172.16.40.122,51244,172.16.40.174,5001,4,1158.0,1159.0,29360128,234881024,224,0,0,291,206,4232,175
-0700:20260612012213.786342,172.16.40.122,0,172.16.40.174,5001,-1,1158.0,1159.0,116785152,934281216,891,0,0,4048793462949019648,0,0,0
-0700:20260612012214.786342,172.16.40.122,51240,172.16.40.174,5001,1,1159.0,1160.0,29360128,234881024,224,0,0,325,230,4299,129
-0700:20260612012214.786342,172.16.40.122,51238,172.16.40.174,5001,3,1159.0,1160.0,29622272,236978176,226,0,0,393,278,4300,104
-0700:20260612012214.786342,172.16.40.122,51242,172.16.40.174,5001,2,1159.0,1160.0,30015488,240123904,229,0,0,414,293,4252,149
-0700:20260612012214.786415,172.16.40.122,51244,172.16.40.174,5001,4,1159.0,1160.0,29229056,233832448,223,0,0,291,206,4247,161
-0700:20260612012214.786342,172.16.40.122,0,172.16.40.174,5001,-1,1159.0,1160.0,118226944,945815552,902,0,0,4048793462949019648,0,0,0
-0700:20260612012215.786415,172.16.40.122,51244,172.16.40.174,5001,4,1160.0,1161.0,28704768,229638144,219,0,0,291,206,4293,139
-0700:20260612012215.786342,172.16.40.122,51242,172.16.40.174,5001,2,1160.0,1161.0,28966912,231735296,221,0,0,414,293,4246,156
-0700:20260612012215.786342,172.16.40.122,51240,172.16.40.174,5001,1,1160.0,1161.0,29360128,234881024,224,0,0,325,230,4246,157
-0700:20260612012215.786342,172.16.40.122,51238,172.16.40.174,5001,3,1160.0,1161.0,29622272,236978176,226,0,0,393,278,4558,545
-0700:20260612012215.786342,172.16.40.122,0,172.16.40.174,5001,-1,1160.0,1161.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612012216.786342,172.16.40.122,51240,172.16.40.174,5001,1,1161.0,1162.0,28704768,229638144,219,0,0,325,230,4287,147
-0700:20260612012216.786415,172.16.40.122,51244,172.16.40.174,5001,4,1161.0,1162.0,29360128,234881024,224,0,0,291,206,4235,166
-0700:20260612012216.786342,172.16.40.122,51242,172.16.40.174,5001,2,1161.0,1162.0,29097984,232783872,222,0,0,414,293,4256,147
