time,srcaddress,srcport,dstaddr,dstport,transferid,istart,iend,bytes,speed,writecnt,writeerr,tcpretry,tcpcwnd,tcppcwnd,tcprtt,tcprttvar
-0700:20260611043731.240586,172.16.40.122,41330,172.16.40.174,5001,3,1952.0,1953.0,29491200,235929600,225,0,0,332,235,4293,136
-0700:20260611043731.240500,172.16.40.122,41336,172.16.40.174,5001,2,1952.0,1953.0,29753344,238026752,227,0,0,360,255,4246,147
-0700:20260611043731.240500,172.16.40.122,0,172.16.40.174,5001,-1,1952.0,1953.0,117702656,941621248,898,0,0,4120854346931896320,0,0,0
-0700:20260611043732.240500,172.16.40.122,41332,172.16.40.174,5001,4,1953.0,1954.0,29622272,236978176,226,0,0,318,225,4247,143
-0700:20260611043732.240501,172.16.40.122,41334,172.16.40.174,5001,1,1953.0,1954.0,29622272,236978176,226,0,0,357,253,4221,142
-0700:20260611043732.240500,172.16.40.122,41336,172.16.40.174,5001,2,1953.0,1954.0,28966912,231735296,221,0,0,360,255,4277,131
-0700:20260611043732.240586,172.16.40.122,41330,172.16.40.174,5001,3,1953.0,1954.0,29360128,234881024,224,0,0,332,235,4285,120
-0700:20260611043732.240500,172.16.40.122,0,172.16.40.174,5001,-1,1953.0,1954.0,117571584,940572672,897,0,0,4120854346931896320,0,0,0
-0700:20260611043733.240501,172.16.40.122,41334,172.16.40.174,5001,1,1954.0,1955.0,28966912,231735296,221,0,0,357,253,4252,140
-0700:20260611043733.240500,172.16.40.122,41336,172.16.40.174,5001,2,1954.0,1955.0,28966912,231735296,221,0,0,360,255,4249,112
-0700:20260611043733.240500,172.16.40.122,41332,172.16.40.174,5001,4,1954.0,1955.0,29229056,233832448,223,0,0,318,225,4251,118
-0700:20260611043733.240586,172.16.40.122,41330,172.16.40.174,5001,3,1954.0,1955.0,29360128,234881024,224,0,0,332,235,4223,160
-0700:20260611043733.240500,172.16.40.122,0,172.16.40.174,5001,-1,1954.0,1955.0,116523008,932184064,889,0,0,4120854346931896320,0,0,0
-0700:20260611043734.240500,172.16.40.122,41332,172.16.40.174,5001,4,1955.0,1956.0,28966912,231735296,221,0,0,318,225,4289,106
-0700:20260611043734.240500,172.16.40.122,41336,172.16.40.174,5001,2,1955.0,1956.0,29622272,236978176,226,0,0,360,255,4226,160
-0700:20260611043734.240501,172.16.40.122,41334,172.16.40.174,5001,1,1955.0,1956.0,29753344,238026752,227,0,0,357,253,4294,131
-0700:20260611043734.240586,172.16.40.122,41330,172.16.40.174,5001,3,1955.0,1956.0,29491200,235929600,225,0,0,332,235,4259,135
-0700:20260611043734.240500,172.16.40.122,0,172.16.40.174,5001,-1,1955.0,1956.0,117833728,942669824,899,0,0,4120854346931896320,0,0,0
-0700:20260611043735.240500,172.16.40.122,41332,172.16.40.174,5001,4,1956.0,1957.0,29360128,234881024,224,0,0,318,225,4256,119
-0700:20260611043735.240501,172.16.40.122,41334,172.16.40.174,5001,1,1956.0,1957.0,28835840,230686720,220,0,0,357,253,4244,152
-0700:20260611043735.240500,172.16.40.122,41336,172.16.40.174,5001,2,1956.0,1957.0,28966912,231735296,221,0,0,360,255,4279,130
-0700:20260611043735.240586,172.16.40.122,41330,172.16.40.174,5001,3,1956.0,1957.0,28704768,229638144,219,0,0,332,235,4304,137
-0700:20260611043735.240500,172.16.40.122,0,172.16.40.174,5001,-1,1956.0,1957.0,115867648,926941184,884,0,0,4120854346931896320,0,0,0
-0700:20260611043736.240500,172.16.40.122,41332,172.16.40.174,5001,4,1957.0,1958.0,28966912,231735296,221,0,0,318,225,4262,120
-0700:20260611043736.240501,172.16.40.122,41334,172.16.40.174,5001,1,1957.0,1958.0,28966912,231735296,221,0,0,357,253,4288,135
-0700:20260611043736.240586,172.16.40.122,41330,172.16.40.174,5001,3,1957.0,1958.0,29360128,234881024,224,0,0,332,235,4246,163
-0700:20260611043736.240500,172.16.40.122,41336,172.16.40.174,5001,2,1957.0,1958.0,29753344,238026752,227,0,0,360,255,4527,539
-0700:20260611043736.240500,172.16.40.122,0,172.16.40.174,5001,-1,1957.0,1958.0,117047296,936378368,893,0,0,4120854346931896320,0,0,0
-0700:20260611043737.240500,172.16.40.122,41332,172.16.40.174,5001,4,1958.0,1959.0,29622272,236978176,226,0,0,318,225,4285,111
-0700:20260611043737.240501,172.16.40.122,41334,172.16.40.174,5001,1,1958.0,1959.0,29753344,238026752,227,0,0,357,253,4311,145
-0700:20260611043737.240500,172.16.40.122,41336,172.16.40.174,5001,2,1958.0,1959.0,28835840,230686720,220,0,0,360,255,4277,120
-0700:20260611043737.240586,172.16.40.122,41330,172.16.40.174,5001,3,1958.0,1959.0,29491200,235929600,225,0,0,332,235,4253,145
-0700:20260611043737.240500,172.16.40.122,0,172.16.40.174,5001,-1,1958.0,1959.0,117702656,941621248,898,0,0,4120854346931896320,0,0,0
-0700:20260611043738.240500,172.16.40.122,41336,172.16.40.174,5001,2,1959.0,1960.0,29229056,233832448,223,0,0,360,255,4267,136
-0700:20260611043738.240500,172.16.40.122,41332,172.16.40.174,5001,4,1959.0,1960.0,28966912,231735296,221,0,0,318,225,4700,777
-0700:20260611043738.240501,172.16.40.122,41334,172.16.40.174,5001,1,1959.0,1960.0,28966912,231735296,221,0,0,357,253,4220,148
-0700:20260611043738.240586,172.16.40.122,41330,172.16.40.174,5001,3,1959.0,1960.0,29360128,234881024,224,0,0,332,235,4294,129
-0700:20260611043738.240500,172.16.40.122,0,172.16.40.174,5001,-1,1959.0,1960.0,116523008,932184064,889,0,0,4120854346931896320,0,0,0
-0700:20260611043739.240500,172.16.40.122,41336,172.16.40.174,5001,2,1960.0,1961.0,29491200,235929600,225,0,0,360,255,4274,127
-0700:20260611043739.240586,172.16.40.122,41330,172.16.40.174,5001,3,1960.0,1961.0,28704768,229638144,219,0,0,332,235,4219,160
-0700:20260611043739.240500,172.16.40.122,41332,172.16.40.174,5001,4,1960.0,1961.0,29622272,236978176,226,0,0,318,225,4264,133
-0700:20260611043739.240501,172.16.40.122,41334,172.16.40.174,5001,1,1960.0,1961.0,29622272,236978176,226,0,0,357,253,4246,143
-0700:20260611043739.240500,172.16.40.122,0,172.16.40.174,5001,-1,1960.0,1961.0,117440512,939524096,896,0,0,4120854346931896320,0,0,0
-0700:20260611043740.240500,172.16.40.122,41336,172.16.40.174,5001,2,1961.0,1962.0,28835840,230686720,220,0,0,360,255,4227,129
-0700:20260611043740.240500,172.16.40.122,41332,172.16.40.174,5001,4,1961.0,1962.0,29229056,233832448,223,0,0,318,225,4270,114
-0700:20260611043740.240501,172.16.40.122,41334,172.16.40.174,5001,1,1961.0,1962.0,28966912,231735296,221,0,0,357,253,4278,136
-0700:20260611043740.240586,172.16.40.122,41330,172.16.40.174,5001,3,1961.0,1962.0,29622272,236978176,226,0,0,332,235,4258,137
-0700:20260611043740.240500,172.16.40.122,0,172.16.40.174,5001,-1,1961.0,1962.0,116654080,933232640,890,0,0,4120854346931896320,0,0,0
-0700:20260611043741.240501,172.16.40.122,41334,172.16.40.174,5001,1,1962.0,1963.0,28966912,231735296,221,0,0,357,253,4241,152
-0700:20260611043741.240500,172.16.40.122,41332,172.16.40.174,5001,4,1962.0,1963.0,29360128,234881024,224,0,0,318,225,4294,101
-0700:20260611043741.240500,172.16.40.122,41336,172.16.40.174,5001,2,1962.0,1963.0,29753344,238026752,227,0,0,360,255,4238,159
-0700:20260611043741.240586,172.16.40.122,41330,172.16.40.174,5001,3,1962.0,1963.0,29360128,234881024,224,0,0,332,235,4269,131
-0700:20260611043741.240500,172.16.40.122,0,172.16.40.174,5001,-1,1962.0,1963.0,117440512,939524096,896,0,0,4120854346931896320,0,0,0
-0700:20260611043742.240500,172.16.40.122,41332,172.16.40.174,5001,4,1963.0,1964.0,29097984,232783872,222,0,0,318,225,4272,122
-0700:20260611043742.240501,172.16.40.122,41334,172.16.40.174,5001,1,1963.0,1964.0,29753344,238026752,227,0,0,357,253,4244,148
-0700:20260611043742.240500,172.16.40.122,41336,172.16.40.174,5001,2,1963.0,1964.0,28966912,231735296,221,0,0,360,255,4297,127
-0700:20260611043742.240586,172.16.40.122,41330,172.16.40.174,5001,3,1963.0,1964.0,29491200,235929600,225,0,0,332,235,4295,104
-0700:20260611043742.240500,172.16.40.122,0,172.16.40.174,5001,-1,1963.0,1964.0,117309440,938475520,895,0,0,4120854346931896320,0,0,0
-0700:20260611043743.240500,172.16.40.122,41332,172.16.40.174,5001,4,1964.0,1965.0,29097984,232783872,222,0,0,318,225,4288,111
-0700:20260611043743.240501,172.16.40.122,41334,172.16.40.174,5001,1,1964.0,1965.0,28966912,231735296,221,0,0,357,253,4310,137
-0700:20260611043743.240586,172.16.40.122,41330,172.16.40.174,5001,3,1964.0,1965.0,28573696,228589568,218,0,0,332,235,4251,148
-0700:20260611043743.240500,172.16.40.122,41336,172.16.40.174,5001,2,1964.0,1965.0,29753344,238026752,227,0,0,360,255,4260,85
-0700:20260611043743.240500,172.16.40.122,0,172.16.40.174,5001,-1,1964.0,1965.0,116391936,931135488,888,0,0,4120854346931896320,0,0,0
-0700:20260611043744.240500,172.16.40.122,41332,172.16.40.174,5001,4,1965.0,1966.0,29229056,233832448,223,0,0,318,225,4307,120
-0700:20260611043744.240586,172.16.40.122,41330,172.16.40.174,5001,3,1965.0,1966.0,29491200,235929600,225,0,0,332,235,4289,127
-0700:20260611043744.240501,172.16.40.122,41334,172.16.40.174,5001,1,1965.0,1966.0,29622272,236978176,226,0,0,357,253,4419,221
-0700:20260611043744.240500,172.16.40.122,41336,172.16.40.174,5001,2,1965.0,1966.0,28835840,230686720,220,0,0,360,255,4244,150
-0700:20260611043744.240500,172.16.40.122,0,172.16.40.174,5001,-1,1965.0,1966.0,117178368,937426944,894,0,0,4120854346931896320,0,0,0
-0700:20260611043745.240500,172.16.40.122,41336,172.16.40.174,5001,2,1966.0,1967.0,29097984,232783872,222,0,0,360,255,4283,127
-0700:20260611043745.240501,172.16.40.122,41334,172.16.40.174,5001,1,1966.0,1967.0,28966912,231735296,221,0,0,357,253,4217,158
-0700:20260611043745.240586,172.16.40.122,41330,172.16.40.174,5001,3,1966.0,1967.0,29360128,234881024,224,0,0,332,235,4255,107
-0700:20260611043745.240500,172.16.40.122,41332,172.16.40.174,5001,4,1966.0,1967.0,29753344,238026752,227,0,0,318,225,4247,141
-0700:20260611043745.240500,172.16.40.122,0,172.16.40.174,5001,-1,1966.0,1967.0,117178368,937426944,894,0,0,4120854346931896320,0,0,0
-0700:20260611043746.240500,172.16.40.122,41336,172.16.40.174,5001,2,1967.0,1968.0,29622272,236978176,226,0,0,360,255,4286,122
-0700:20260611043746.240586,172.16.40.122,41330,172.16.40.174,5001,3,1967.0,1968.0,29360128,234881024,224,0,0,332,235,4215,160
-0700:20260611043746.240500,172.16.40.122,41332,172.16.40.174,5001,4,1967.0,1968.0,29097984,232783872,222,0,0,318,225,4253,109
-0700:20260611043746.240501,172.16.40.122,41334,172.16.40.174,5001,1,1967.0,1968.0,29753344,238026752,227,0,0,357,253,4262,139
-0700:20260611043746.240500,172.16.40.122,0,172.16.40.174,5001,-1,1967.0,1968.0,117833728,942669824,899,0,0,4120854346931896320,0,0,0
-0700:20260611043747.240500,172.16.40.122,41336,172.16.40.174,5001,2,1968.0,1969.0,28835840,230686720,220,0,0,360,255,4234,151
-0700:20260611043747.240500,172.16.40.122,41332,172.16.40.174,5001,4,1968.0,1969.0,29097984,232783872,222,0,0,318,225,4281,115
-0700:20260611043747.240501,172.16.40.122,41334,172.16.40.174,5001,1,1968.0,1969.0,28835840,230686720,220,0,0,357,253,4303,138
-0700:20260611043747.240586,172.16.40.122,41330,172.16.40.174,5001,3,1968.0,1969.0,29360128,234881024,224,0,0,332,235,4262,124
-0700:20260611043747.240500,172.16.40.122,0,172.16.40.174,5001,-1,1968.0,1969.0,116129792,929038336,886,0,0,4120854346931896320,0,0,0
-0700:20260611043748.240500,172.16.40.122,41332,172.16.40.174,5001,4,1969.0,1970.0,29097984,232783872,222,0,0,318,225,4263,120
-0700:20260611043748.240501,172.16.40.122,41334,172.16.40.174,5001,1,1969.0,1970.0,28966912,231735296,221,0,0,357,253,4245,144
-0700:20260611043748.240500,172.16.40.122,41336,172.16.40.174,5001,2,1969.0,1970.0,29753344,238026752,227,0,0,360,255,4249,123
-0700:20260611043748.240586,172.16.40.122,41330,172.16.40.174,5001,3,1969.0,1970.0,29360128,234881024,224,0,0,332,235,4264,112
-0700:20260611043748.240500,172.16.40.122,0,172.16.40.174,5001,-1,1969.0,1970.0,117178368,937426944,894,0,0,4120854346931896320,0,0,0
-0700:20260611043749.240500,172.16.40.122,41332,172.16.40.174,5001,4,1970.0,1971.0,29097984,232783872,222,0,0,318,225,4254,119
-0700:20260611043749.240586,172.16.40.122,41330,172.16.40.174,5001,3,1970.0,1971.0,28704768,229638144,219,0,0,332,235,4246,158
-0700:20260611043749.240501,172.16.40.122,41334,172.16.40.174,5001,1,1970.0,1971.0,29753344,238026752,227,0,0,357,253,4264,140
-0700:20260611043749.240500,172.16.40.122,41336,172.16.40.174,5001,2,1970.0,1971.0,28966912,231735296,221,0,0,360,255,4273,142
-0700:20260611043749.240500,172.16.40.122,0,172.16.40.174,5001,-1,1970.0,1971.0,116523008,932184064,889,0,0,4120854346931896320,0,0,0
-0700:20260611043750.240500,172.16.40.122,41332,172.16.40.174,5001,4,1971.0,1972.0,29491200,235929600,225,0,0,318,225,4278,114
-0700:20260611043750.240501,172.16.40.122,41334,172.16.40.174,5001,1,1971.0,1972.0,28966912,231735296,221,0,0,357,253,4449,200
-0700:20260611043750.240586,172.16.40.122,41330,172.16.40.174,5001,3,1971.0,1972.0,29360128,234881024,224,0,0,332,235,4261,146
-0700:20260611043750.240500,172.16.40.122,41336,172.16.40.174,5001,2,1971.0,1972.0,29753344,238026752,227,0,0,360,255,4248,109
-0700:20260611043750.240500,172.16.40.122,0,172.16.40.174,5001,-1,1971.0,1972.0,117571584,940572672,897,0,0,4120854346931896320,0,0,0
-0700:20260611043751.240500,172.16.40.122,41332,172.16.40.174,5001,4,1972.0,1973.0,29097984,232783872,222,0,0,318,225,4260,113
-0700:20260611043751.240500,172.16.40.122,41336,172.16.40.174,5001,2,1972.0,1973.0,28835840,230686720,220,0,0,360,255,4248,153
-0700:20260611043751.240586,172.16.40.122,41330,172.16.40.174,5001,3,1972.0,1973.0,29491200,235929600,225,0,0,332,235,4552,560
-0700:20260611043751.240501,172.16.40.122,41334,172.16.40.174,5001,1,1972.0,1973.0,29622272,236978176,226,0,0,357,253,4226,154
-0700:20260611043751.240500,172.16.40.122,0,172.16.40.174,5001,-1,1972.0,1973.0,117047296,936378368,893,0,0,4120854346931896320,0,0,0
-0700:20260611043752.240500,172.16.40.122,41336,172.16.40.174,5001,2,1973.0,1974.0,28966912,231735296,221,0,0,360,255,4289,120
-0700:20260611043752.240501,172.16.40.122,41334,172.16.40.174,5001,1,1973.0,1974.0,28966912,231735296,221,0,0,357,253,4230,156
-0700:20260611043752.240586,172.16.40.122,41330,172.16.40.174,5001,3,1973.0,1974.0,29360128,234881024,224,0,0,332,235,4283,120
-0700:20260611043752.240500,172.16.40.122,41332,172.16.40.174,5001,4,1973.0,1974.0,29884416,239075328,228,0,0,318,225,4268,140
-0700:20260611043752.240500,172.16.40.122,0,172.16.40.174,5001,-1,1973.0,1974.0,117178368,937426944,894,0,0,4120854346931896320,0,0,0
-0700:20260611043753.240500,172.16.40.122,41332,172.16.40.174,5001,4,1974.0,1975.0,28704768,229638144,219,0,0,318,225,4265,120
-0700:20260611043753.240500,172.16.40.122,41336,172.16.40.174,5001,2,1974.0,1975.0,29753344,238026752,227,0,0,360,255,4276,121
-0700:20260611043753.240501,172.16.40.122,41334,172.16.40.174,5001,1,1974.0,1975.0,29753344,238026752,227,0,0,357,253,4283,138
-0700:20260611043753.240586,172.16.40.122,41330,172.16.40.174,5001,3,1974.0,1975.0,29491200,235929600,225,0,0,332,235,4232,119
-0700:20260611043753.240500,172.16.40.122,0,172.16.40.174,5001,-1,1974.0,1975.0,117702656,941621248,898,0,0,4120854346931896320,0,0,0
-0700:20260611043754.240501,172.16.40.122,41334,172.16.40.174,5001,1,1975.0,1976.0,28835840,230686720,220,0,0,357,253,4289,141
-0700:20260611043754.240500,172.16.40.122,41336,172.16.40.174,5001,2,1975.0,1976.0,28835840,230686720,220,0,0,360,255,4249,137
-0700:20260611043754.240586,172.16.40.122,41330,172.16.40.174,5001,3,1975.0,1976.0,28704768,229638144,219,0,0,332,235,4281,130
-0700:20260611043754.240500,172.16.40.122,41332,172.16.40.174,5001,4,1975.0,1976.0,29622272,236978176,226,0,0,318,225,4425,263
-0700:20260611043754.240500,172.16.40.122,0,172.16.40.174,5001,-1,1975.0,1976.0,115998720,927989760,885,0,0,4120854346931896320,0,0,0
-0700:20260611043755.240500,172.16.40.122,41332,172.16.40.174,5001,4,1976.0,1977.0,28704768,229638144,219,0,0,318,225,4268,136
-0700:20260611043755.240501,172.16.40.122,41334,172.16.40.174,5001,1,1976.0,1977.0,28966912,231735296,221,0,0,357,253,4270,144
-0700:20260611043755.240586,172.16.40.122,41330,172.16.40.174,5001,3,1976.0,1977.0,29360128,234881024,224,0,0,332,235,4246,138
-0700:20260611043755.240500,172.16.40.122,41336,172.16.40.174,5001,2,1976.0,1977.0,29753344,238026752,227,0,0,360,255,4270,131
-0700:20260611043755.240500,172.16.40.122,0,172.16.40.174,5001,-1,1976.0,1977.0,116785152,934281216,891,0,0,4120854346931896320,0,0,0
-0700:20260611043756.240500,172.16.40.122,41332,172.16.40.174,5001,4,1977.0,1978.0,29360128,234881024,224,0,0,318,225,4257,108
-0700:20260611043756.240500,172.16.40.122,41336,172.16.40.174,5001,2,1977.0,1978.0,28966912,231735296,221,0,0,360,255,4338,168
-0700:20260611043756.240501,172.16.40.122,41334,172.16.40.174,5001,1,1977.0,1978.0,29753344,238026752,227,0,0,357,253,4288,131
-0700:20260611043756.240586,172.16.40.122,41330,172.16.40.174,5001,3,1977.0,1978.0,29360128,234881024,224,0,0,332,235,4249,147
-0700:20260611043756.240500,172.16.40.122,0,172.16.40.174,5001,-1,1977.0,1978.0,117440512,939524096,896,0,0,4120854346931896320,0,0,0
-0700:20260611043757.240501,172.16.40.122,41334,172.16.40.174,5001,1,1978.0,1979.0,28966912,231735296,221,0,0,357,253,4224,152
-0700:20260611043757.240586,172.16.40.122,41330,172.16.40.174,5001,3,1978.0,1979.0,29360128,234881024,224,0,0,332,235,4263,149
-0700:20260611043757.240500,172.16.40.122,41332,172.16.40.174,5001,4,1978.0,1979.0,29753344,238026752,227,0,0,318,225,4302,103
-0700:20260611043757.240500,172.16.40.122,41336,172.16.40.174,5001,2,1978.0,1979.0,29753344,238026752,227,0,0,360,255,4252,164
-0700:20260611043757.240500,172.16.40.122,0,172.16.40.174,5001,-1,1978.0,1979.0,117833728,942669824,899,0,0,4120854346931896320,0,0,0
-0700:20260611043758.240500,172.16.40.122,41332,172.16.40.174,5001,4,1979.0,1980.0,28835840,230686720,220,0,0,318,225,4262,118
-0700:20260611043758.240500,172.16.40.122,41336,172.16.40.174,5001,2,1979.0,1980.0,28835840,230686720,220,0,0,360,255,4269,135
-0700:20260611043758.240501,172.16.40.122,41334,172.16.40.174,5001,1,1979.0,1980.0,29622272,236978176,226,0,0,357,253,4220,148
-0700:20260611043758.240586,172.16.40.122,41330,172.16.40.174,5001,3,1979.0,1980.0,29491200,235929600,225,0,0,332,235,4283,124
-0700:20260611043758.240500,172.16.40.122,0,172.16.40.174,5001,-1,1979.0,1980.0,116785152,934281216,891,0,0,4120854346931896320,0,0,0
-0700:20260611043759.240500,172.16.40.122,41332,172.16.40.174,5001,4,1980.0,1981.0,29360128,234881024,224,0,0,318,225,4245,129
-0700:20260611043759.240501,172.16.40.122,41334,172.16.40.174,5001,1,1980.0,1981.0,28966912,231735296,221,0,0,357,253,4245,135
-0700:20260611043759.240500,172.16.40.122,41336,172.16.40.174,5001,2,1980.0,1981.0,28966912,231735296,221,0,0,360,255,4280,117
-0700:20260611043759.240586,172.16.40.122,41330,172.16.40.174,5001,3,1980.0,1981.0,29360128,234881024,224,0,0,332,235,4235,157
-0700:20260611043759.240500,172.16.40.122,0,172.16.40.174,5001,-1,1980.0,1981.0,116654080,933232640,890,0,0,4120854346931896320,0,0,0
-0700:20260611043800.240586,172.16.40.122,41330,172.16.40.174,5001,3,1981.0,1982.0,28704768,229638144,219,0,0,332,235,4263,136
-0700:20260611043800.240500,172.16.40.122,41332,172.16.40.174,5001,4,1981.0,1982.0,29622272,236978176,226,0,0,318,225,4291,116
-0700:20260611043800.240500,172.16.40.122,41336,172.16.40.174,5001,2,1981.0,1982.0,29753344,238026752,227,0,0,360,255,4221,125
-0700:20260611043800.240501,172.16.40.122,41334,172.16.40.174,5001,1,1981.0,1982.0,29753344,238026752,227,0,0,357,253,4306,129
-0700:20260611043800.240500,172.16.40.122,0,172.16.40.174,5001,-1,1981.0,1982.0,117833728,942669824,899,0,0,4120854346931896320,0,0,0
-0700:20260611043801.240500,172.16.40.122,41336,172.16.40.174,5001,2,1982.0,1983.0,28835840,230686720,220,0,0,360,255,4268,131
-0700:20260611043801.240501,172.16.40.122,41334,172.16.40.174,5001,1,1982.0,1983.0,28835840,230686720,220,0,0,357,253,4263,120
-0700:20260611043801.240586,172.16.40.122,41330,172.16.40.174,5001,3,1982.0,1983.0,29360128,234881024,224,0,0,332,235,4279,122
-0700:20260611043801.240500,172.16.40.122,41332,172.16.40.174,5001,4,1982.0,1983.0,29360128,234881024,224,0,0,318,225,4265,126
-0700:20260611043801.240500,172.16.40.122,0,172.16.40.174,5001,-1,1982.0,1983.0,116391936,931135488,888,0,0,4120854346931896320,0,0,0
-0700:20260611043802.240500,172.16.40.122,41332,172.16.40.174,5001,4,1983.0,1984.0,28835840,230686720,220,0,0,318,225,4270,133
-0700:20260611043802.240501,172.16.40.122,41334,172.16.40.174,5001,1,1983.0,1984.0,28966912,231735296,221,0,0,357,253,4288,146
-0700:20260611043802.240586,172.16.40.122,41330,172.16.40.174,5001,3,1983.0,1984.0,29360128,234881024,224,0,0,332,235,4274,118
-0700:20260611043802.240500,172.16.40.122,41336,172.16.40.174,5001,2,1983.0,1984.0,29753344,238026752,227,0,0,360,255,4275,126
-0700:20260611043802.240500,172.16.40.122,0,172.16.40.174,5001,-1,1983.0,1984.0,116916224,935329792,892,0,0,4120854346931896320,0,0,0
-0700:20260611043803.240500,172.16.40.122,41336,172.16.40.174,5001,2,1984.0,1985.0,28966912,231735296,221,0,0,360,255,4284,119
-0700:20260611043803.240500,172.16.40.122,41332,172.16.40.174,5001,4,1984.0,1985.0,29491200,235929600,225,0,0,318,225,4282,113
-0700:20260611043803.240501,172.16.40.122,41334,172.16.40.174,5001,1,1984.0,1985.0,29753344,238026752,227,0,0,357,253,4321,136
-0700:20260611043803.240586,172.16.40.122,41330,172.16.40.174,5001,3,1984.0,1985.0,29491200,235929600,225,0,0,332,235,4251,146
-0700:20260611043803.240500,172.16.40.122,0,172.16.40.174,5001,-1,1984.0,1985.0,117702656,941621248,898,0,0,4120854346931896320,0,0,0
-0700:20260611043804.240500,172.16.40.122,41332,172.16.40.174,5001,4,1985.0,1986.0,28835840,230686720,220,0,0,318,225,4268,123
-0700:20260611043804.240501,172.16.40.122,41334,172.16.40.174,5001,1,1985.0,1986.0,28966912,231735296,221,0,0,357,253,4289,134
-0700:20260611043804.240586,172.16.40.122,41330,172.16.40.174,5001,3,1985.0,1986.0,28573696,228589568,218,0,0,332,235,4291,128
-0700:20260611043804.240500,172.16.40.122,41336,172.16.40.174,5001,2,1985.0,1986.0,29753344,238026752,227,0,0,360,255,4263,137
-0700:20260611043804.240500,172.16.40.122,0,172.16.40.174,5001,-1,1985.0,1986.0,116129792,929038336,886,0,0,4120854346931896320,0,0,0
-0700:20260611043805.240586,172.16.40.122,41330,172.16.40.174,5001,3,1986.0,1987.0,29491200,235929600,225,0,0,332,235,4221,151
-0700:20260611043805.240500,172.16.40.122,41332,172.16.40.174,5001,4,1986.0,1987.0,29622272,236978176,226,0,0,318,225,4252,136
-0700:20260611043805.240500,172.16.40.122,41336,172.16.40.174,5001,2,1986.0,1987.0,28835840,230686720,220,0,0,360,255,4278,125
-0700:20260611043805.240501,172.16.40.122,41334,172.16.40.174,5001,1,1986.0,1987.0,29622272,236978176,226,0,0,357,253,4311,169
-0700:20260611043805.240500,172.16.40.122,0,172.16.40.174,5001,-1,1986.0,1987.0,117571584,940572672,897,0,0,4120854346931896320,0,0,0
-0700:20260611043806.240500,172.16.40.122,41332,172.16.40.174,5001,4,1987.0,1988.0,28966912,231735296,221,0,0,318,225,4276,115
-0700:20260611043806.240501,172.16.40.122,41334,172.16.40.174,5001,1,1987.0,1988.0,28966912,231735296,221,0,0,357,253,4260,142
-0700:20260611043806.240500,172.16.40.122,41336,172.16.40.174,5001,2,1987.0,1988.0,28966912,231735296,221,0,0,360,255,4226,129
-0700:20260611043806.240586,172.16.40.122,41330,172.16.40.174,5001,3,1987.0,1988.0,29491200,235929600,225,0,0,332,235,4251,125
-0700:20260611043806.240500,172.16.40.122,0,172.16.40.174,5001,-1,1987.0,1988.0,116391936,931135488,888,0,0,4120854346931896320,0,0,0
-0700:20260611043807.240501,172.16.40.122,41334,172.16.40.174,5001,1,1988.0,1989.0,28966912,231735296,221,0,0,357,253,4246,149
-0700:20260611043807.240500,172.16.40.122,41332,172.16.40.174,5001,4,1988.0,1989.0,29491200,235929600,225,0,0,318,225,4290,119
-0700:20260611043807.240500,172.16.40.122,41336,172.16.40.174,5001,2,1988.0,1989.0,29753344,238026752,227,0,0,360,255,4238,158
-0700:20260611043807.240586,172.16.40.122,41330,172.16.40.174,5001,3,1988.0,1989.0,29360128,234881024,224,0,0,332,235,4227,138
-0700:20260611043807.240500,172.16.40.122,0,172.16.40.174,5001,-1,1988.0,1989.0,117571584,940572672,897,0,0,4120854346931896320,0,0,0
-0700:20260611043808.240500,172.16.40.122,41336,172.16.40.174,5001,2,1989.0,1990.0,28835840,230686720,220,0,0,360,255,4293,137
-0700:20260611043808.240500,172.16.40.122,41332,172.16.40.174,5001,4,1989.0,1990.0,29229056,233832448,223,0,0,318,225,4275,131
-0700:20260611043808.240501,172.16.40.122,41334,172.16.40.174,5001,1,1989.0,1990.0,29622272,236978176,226,0,0,357,253,4244,145
-0700:20260611043808.240586,172.16.40.122,41330,172.16.40.174,5001,3,1989.0,1990.0,29491200,235929600,225,0,0,332,235,4373,207
-0700:20260611043808.240500,172.16.40.122,0,172.16.40.174,5001,-1,1989.0,1990.0,117178368,937426944,894,0,0,4120854346931896320,0,0,0
-0700:20260611043809.240586,172.16.40.122,41330,172.16.40.174,5001,3,1990.0,1991.0,28573696,228589568,218,0,0,332,235,4250,152
-0700:20260611043809.240500,172.16.40.122,41332,172.16.40.174,5001,4,1990.0,1991.0,29491200,235929600,225,0,0,318,225,4272,107
-0700:20260611043809.240501,172.16.40.122,41334,172.16.40.174,5001,1,1990.0,1991.0,28966912,231735296,221,0,0,357,253,4310,139
-0700:20260611043809.240500,172.16.40.122,41336,172.16.40.174,5001,2,1990.0,1991.0,29753344,238026752,227,0,0,360,255,4287,116
-0700:20260611043809.240500,172.16.40.122,0,172.16.40.174,5001,-1,1990.0,1991.0,116785152,934281216,891,0,0,4120854346931896320,0,0,0
-0700:20260611043810.240500,172.16.40.122,41336,172.16.40.174,5001,2,1991.0,1992.0,28966912,231735296,221,0,0,360,255,4247,118
-0700:20260611043810.240586,172.16.40.122,41330,172.16.40.174,5001,3,1991.0,1992.0,29491200,235929600,225,0,0,332,235,4281,129
-0700:20260611043810.240500,172.16.40.122,41332,172.16.40.174,5001,4,1991.0,1992.0,29360128,234881024,224,0,0,318,225,4579,415
