pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp2-hp5,ipip,cell-02,1,1,60,64,2,ipip0,f8:f2:1e:38:ab:80,4217475,1428292,542079014724,538397715209,94239057948,136087793,6325.49,6282.53,1.5880,12.55,19.37,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-02,2,1,60,64,2,ipip0,f8:f2:1e:38:ab:80,4198038,1357312,556960867928,542309155418,95195995307,137250293,6839.02,6659.11,1.6853,12.54,20.15,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-02,3,1,60,64,2,ipip0,f8:f2:1e:38:ab:80,4191399,1382195,548831641569,540510435455,94767977955,137360444,6617.87,6517.54,1.6563,12.54,19.73,1,1,1,1,yes,ok
hp2-hp5,gre,cell-01,1,0,60,64,2,gretest0,f8:f2:1e:38:ab:80,4184754,1410218,542624634872,536935352905,93999002055,132263340,6413.01,6345.77,1.5632,12.57,19.53,1,1,1,1,yes,ok
hp2-hp5,gre,cell-01,2,0,60,64,2,gretest0,f8:f2:1e:38:ab:80,4200387,1400968,548079299175,538185569941,94265210691,138313716,6520.24,6402.54,1.6455,12.55,19.74,1,1,1,1,yes,ok
hp2-hp5,gre,cell-01,3,0,60,64,2,gretest0,f8:f2:1e:38:ab:80,4196442,1378572,553971538560,538425570447,94404562389,136818532,6697.41,6509.46,1.6541,12.55,20.13,1,1,1,1,yes,ok
hp2-hp5,gre,cell-02,1,1,60,64,2,gretest0,f8:f2:1e:38:ab:80,4177486,1386568,550515050593,538463395967,94359442927,134821600,6617.23,6472.37,1.6206,12.56,19.91,1,1,1,1,yes,ok
hp2-hp5,gre,cell-02,2,1,60,64,2,gretest0,f8:f2:1e:38:ab:80,4181538,1370009,553016568760,540371415423,94776888856,137198313,6727.65,6573.82,1.6691,12.55,20.01,1,1,1,1,yes,ok
hp2-hp5,gre,cell-02,3,1,60,64,2,gretest0,f8:f2:1e:38:ab:80,4194660,1331746,561479929669,541758693849,95185643353,136698757,7026.86,6780.05,1.7108,12.55,20.54,1,1,1,1,yes,ok
hp2-hp5,geneve,cell-01,1,0,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1404414,1016190,201298,5162,82612.59,59775.88,303.6471,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-01,2,0,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1148372,905231,180429,3823,382790.67,301743.67,1274.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-01,3,0,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1037829,823913,162609,3723,345943.00,274637.67,1241.0000,0.01,0.01,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-02,1,1,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1565807,1080450,211244,4204,521935.67,360150.00,1401.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-02,2,1,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1493575,1139739,223455,4731,497858.33,379913.00,1577.0000,0.02,0.01,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-02,3,1,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1424401,1130188,225487,4329,474800.33,376729.33,1443.0000,0.02,0.00,1,1,1,1,yes,overlay-unsupported
